#location_org;location_dest;commodity_name;interval_lowerbound;interval_upperbound
Supplier_192;Plant_19;Article_3127;216;222
Supplier_312;Plant_4;Article_3128;180;198
Supplier_166;Plant_15;Article_3130;300;300
Supplier_301;Plant_10;Article_3131;480;540
Supplier_192;Plant_19;Article_3133;168;180
Supplier_312;Plant_4;Article_3134;72;99
Supplier_276;Plant_19;Article_3135;40;40
Supplier_301;Plant_10;Article_3136;200;260
Supplier_259;Plant_20;Article_3137;1;4
Supplier_321;Plant_19;Article_3138;3;19
Supplier_301;Plant_10;Article_3139;260;280
Supplier_321;Plant_19;Article_3141;8,5;11,25
Supplier_108;Plant_6;Article_3142;1680;2160
Supplier_326;Plant_21;Article_3143;44;220
Supplier_108;Plant_6;Article_3144;240;240
Supplier_301;Plant_10;Article_3145;208,5;263
Supplier_321;Plant_19;Article_3146;1;9
Supplier_108;Plant_6;Article_3147;240;240
Supplier_274;Plant_10;Article_3148;40;40
Supplier_321;Plant_19;Article_3149;3;12
Supplier_351;Plant_8;Article_315;5;5
Supplier_321;Plant_19;Article_3150;6;7,5
Supplier_301;Plant_10;Article_3152;260;310
Supplier_321;Plant_19;Article_3153;1;9
Supplier_321;Plant_19;Article_3154;6;7,5
Supplier_326;Plant_21;Article_3155;370;430
Supplier_326;Plant_15;Article_3156;4;4
Supplier_363;Plant_15;Article_3156;4;4
Supplier_358;Plant_3;Article_3159;40;40
Supplier_321;Plant_4;Article_316;8,5;10
Supplier_326;Plant_15;Article_3161;4;4
Supplier_363;Plant_15;Article_3161;8;8
Supplier_156;Plant_22;Article_3162;50;100
Supplier_363;Plant_15;Article_3164;4;4
Supplier_358;Plant_3;Article_3165;40;200
Supplier_156;Plant_22;Article_3166;50;100
Supplier_321;Plant_19;Article_3168;2;9
Supplier_363;Plant_15;Article_3169;4;4
Supplier_192;Plant_19;Article_3171;45;48,25
Supplier_358;Plant_3;Article_3175;40;190
Supplier_326;Plant_15;Article_3176;4;4
Supplier_363;Plant_15;Article_3176;8;8
Supplier_192;Plant_19;Article_3177;46;48,5
Supplier_321;Plant_19;Article_3178;1;1
Supplier_156;Plant_19;Article_3180;11,5;15
Supplier_321;Plant_19;Article_3182;1;10
Supplier_156;Plant_19;Article_3186;15;19
Supplier_358;Plant_3;Article_3189;30;210
Supplier_156;Plant_19;Article_3191;20;30
Supplier_321;Plant_19;Article_3192;1;7
Supplier_128;Plant_11;Article_3193;80;305
Supplier_326;Plant_15;Article_3194;10;11
Supplier_363;Plant_15;Article_3194;8;8
Supplier_166;Plant_15;Article_3195;3630;3840
Supplier_156;Plant_19;Article_3199;20;80
Supplier_326;Plant_15;Article_3200;4;4
Supplier_363;Plant_15;Article_3200;4;4
Supplier_321;Plant_19;Article_3202;1;12
Supplier_326;Plant_15;Article_3203;22;23
Supplier_363;Plant_15;Article_3203;10;11
Supplier_156;Plant_19;Article_3205;10;30
Supplier_212;Plant_19;Article_3206;112;112
Supplier_321;Plant_19;Article_3207;2;2
Supplier_128;Plant_11;Article_3208;20;120
Supplier_326;Plant_15;Article_3210;4;12
Supplier_363;Plant_15;Article_3210;6;7
Supplier_156;Plant_19;Article_3212;20;20
Supplier_321;Plant_19;Article_3215;1;7
Supplier_326;Plant_15;Article_3217;10;11
Supplier_363;Plant_15;Article_3217;8;8
Supplier_212;Plant_19;Article_3219;240;320
Supplier_351;Plant_8;Article_322;11;15
Supplier_156;Plant_19;Article_3220;20;20
Supplier_281;Plant_11;Article_3221;352;352
Supplier_321;Plant_19;Article_3222;2;12
Supplier_326;Plant_15;Article_3223;28;30
Supplier_363;Plant_15;Article_3223;24;26
Supplier_321;Plant_19;Article_3225;1;7
Supplier_212;Plant_19;Article_3226;320;320
Supplier_156;Plant_19;Article_3227;6;15
Supplier_281;Plant_11;Article_3228;352;352
Supplier_321;Plant_19;Article_3229;2;2,75
Supplier_321;Plant_4;Article_323;2;5
Supplier_321;Plant_19;Article_3230;1;7
Supplier_156;Plant_19;Article_3231;20;80
Supplier_333;Plant_19;Article_3232;576;576
Supplier_326;Plant_15;Article_3233;22;23
Supplier_363;Plant_15;Article_3233;10;11
Supplier_156;Plant_19;Article_3236;38,5;41,75
Supplier_333;Plant_19;Article_3238;576;576
Supplier_326;Plant_15;Article_3239;6;7
Supplier_363;Plant_15;Article_3239;6;7
Supplier_321;Plant_19;Article_3241;2;10
Supplier_358;Plant_3;Article_3242;20;500
Supplier_326;Plant_15;Article_3244;40;40
Supplier_363;Plant_15;Article_3244;20;22
Supplier_321;Plant_19;Article_3245;2;2
Supplier_261;Plant_10;Article_3246;2688;3024
Supplier_332;Plant_18;Article_3247;100;148
Supplier_326;Plant_15;Article_3249;28;30
Supplier_363;Plant_15;Article_3249;24;26
Supplier_321;Plant_19;Article_3251;1;7
Supplier_321;Plant_19;Article_3253;4;5
Supplier_326;Plant_15;Article_3255;34;39
Supplier_363;Plant_15;Article_3255;20;22
Supplier_214;Plant_19;Article_3257;1;2
Supplier_321;Plant_19;Article_3258;1;6
Supplier_98;Plant_10;Article_3259;130;130
Supplier_326;Plant_15;Article_3260;4;4
Supplier_214;Plant_19;Article_3261;1;4
Supplier_332;Plant_18;Article_3262;90,5;94,75
Supplier_192;Plant_15;Article_3264;40;70
Supplier_326;Plant_15;Article_3267;28;28
Supplier_363;Plant_15;Article_3267;20;20
Supplier_325;Plant_10;Article_3268;326,5714286;392,1428571
Supplier_321;Plant_19;Article_3269;1;7
Supplier_214;Plant_19;Article_3270;1;4
Supplier_321;Plant_19;Article_3271;2;2,25
Supplier_332;Plant_18;Article_3272;5;17
Supplier_326;Plant_15;Article_3274;72;72
Supplier_363;Plant_15;Article_3274;68;76
Supplier_321;Plant_19;Article_3278;5;5
Supplier_214;Plant_19;Article_3279;1;6
Supplier_234;Plant_21;Article_3280;40;264
Supplier_214;Plant_19;Article_3283;1;6
Supplier_326;Plant_15;Article_3284;40;40
Supplier_363;Plant_15;Article_3284;20;22
Supplier_325;Plant_10;Article_3285;330;387,75
Supplier_325;Plant_10;Article_3288;322,8571429;397,1428571
Supplier_214;Plant_19;Article_3289;1,5;1,75
Supplier_321;Plant_19;Article_3290;3;32
Supplier_326;Plant_15;Article_3291;28;28
Supplier_363;Plant_15;Article_3291;18;19
Supplier_321;Plant_19;Article_3292;1;6
Supplier_325;Plant_10;Article_3293;158,5714286;202,1428571
Supplier_234;Plant_21;Article_3295;24;264
Supplier_192;Plant_18;Article_3297;9;44
Supplier_214;Plant_19;Article_3298;1;1
Supplier_326;Plant_15;Article_3299;4;4
Supplier_380;Plant_21;Article_330;18;18
Supplier_321;Plant_19;Article_3300;1;13
Supplier_325;Plant_10;Article_3302;161,4285714;186,4285714
Supplier_326;Plant_15;Article_3305;32;32
Supplier_363;Plant_15;Article_3305;16;16
Supplier_326;Plant_15;Article_3307;72;72
Supplier_363;Plant_15;Article_3307;70;77
Supplier_321;Plant_19;Article_3308;1,5;1,75
Supplier_156;Plant_22;Article_3309;50;87,5
Supplier_321;Plant_19;Article_3311;2;32
Supplier_351;Plant_7;Article_3312;40;40
Supplier_321;Plant_19;Article_3315;2;32
Supplier_351;Plant_7;Article_3317;240;240
Supplier_321;Plant_19;Article_3318;2;9
Supplier_351;Plant_7;Article_3322;200;200
Supplier_321;Plant_19;Article_3325;5;35,5
Supplier_351;Plant_7;Article_3329;420;420
Supplier_321;Plant_4;Article_333;47;48
Supplier_321;Plant_19;Article_3334;4;24
Supplier_351;Plant_7;Article_3335;280;280
Supplier_321;Plant_19;Article_3338;3;14
Supplier_334;Plant_6;Article_334;3040;3120
Supplier_192;Plant_18;Article_3340;400;400
Supplier_156;Plant_22;Article_3342;150;200
Supplier_98;Plant_10;Article_3343;260;260
Supplier_255;Plant_15;Article_3344;12000;12000
Supplier_321;Plant_19;Article_3347;2;14
Supplier_156;Plant_22;Article_3348;150;200
Supplier_325;Plant_15;Article_3351;380;460
Supplier_321;Plant_19;Article_3353;7;8
Supplier_98;Plant_10;Article_3354;270;270
Supplier_264;Plant_15;Article_3356;320;760
Supplier_299;Plant_11;Article_3359;54;54
Supplier_264;Plant_15;Article_336;24;24
Supplier_231;Plant_15;Article_3360;40;80
Supplier_351;Plant_7;Article_3361;60;60
Supplier_264;Plant_15;Article_3363;60;66
Supplier_299;Plant_11;Article_3366;18;36
Supplier_231;Plant_15;Article_3367;40;40
Supplier_351;Plant_7;Article_3368;40;40
Supplier_264;Plant_15;Article_3369;24;96
Supplier_321;Plant_4;Article_337;6;9
Supplier_231;Plant_15;Article_3372;209;232,75
Supplier_299;Plant_11;Article_3373;44;66
Supplier_351;Plant_7;Article_3374;280;280
Supplier_264;Plant_15;Article_3377;1074;1095
Supplier_231;Plant_15;Article_3379;47,5;57
Supplier_255;Plant_15;Article_3380;12000;12000
Supplier_299;Plant_11;Article_3381;54;54
Supplier_351;Plant_7;Article_3382;420;420
Supplier_351;Plant_7;Article_3387;220;220
Supplier_299;Plant_11;Article_3388;18;36
Supplier_380;Plant_21;Article_339;10;288
Supplier_231;Plant_15;Article_3390;19;19
Supplier_264;Plant_15;Article_3394;72;72
Supplier_351;Plant_7;Article_3395;260;260
Supplier_231;Plant_15;Article_3397;218,5;232,75
Supplier_299;Plant_11;Article_3398;44;66
Supplier_321;Plant_4;Article_34;22;24
Supplier_321;Plant_4;Article_340;20;22,5
Supplier_351;Plant_7;Article_3403;40;40
Supplier_231;Plant_15;Article_3404;57;57
Supplier_132;Plant_18;Article_341;4,5;4,75
Supplier_115;Plant_3;Article_3411;600;3000
Supplier_351;Plant_7;Article_3412;80;80
Supplier_231;Plant_15;Article_3413;19;19
Supplier_231;Plant_15;Article_3414;24;24
Supplier_351;Plant_7;Article_3415;40;40
Supplier_264;Plant_15;Article_3416;24;24
Supplier_299;Plant_11;Article_3418;198;260
Supplier_231;Plant_15;Article_3419;216;240
Supplier_151;Plant_4;Article_342;56;112
Supplier_299;Plant_11;Article_3424;128;176
Supplier_231;Plant_15;Article_3426;48;48
Supplier_264;Plant_15;Article_3428;108;126
Supplier_115;Plant_3;Article_3429;600;4800
Supplier_299;Plant_11;Article_3431;16;32
Supplier_231;Plant_15;Article_3434;24;24
Supplier_299;Plant_11;Article_3437;198;260
Supplier_14;Plant_5;Article_3438;5500;5500
Supplier_212;Plant_19;Article_3439;60;60
Supplier_264;Plant_21;Article_344;72;639
Supplier_231;Plant_15;Article_3441;240;240
Supplier_264;Plant_15;Article_3444;1840;1840
Supplier_212;Plant_19;Article_3446;60;60
Supplier_321;Plant_6;Article_345;150;225
Supplier_231;Plant_15;Article_3450;40;40
Supplier_264;Plant_15;Article_3452;3680;5520
Supplier_212;Plant_19;Article_3454;120;120
Supplier_231;Plant_15;Article_3455;40;40
Supplier_281;Plant_11;Article_3456;96;120
Supplier_264;Plant_15;Article_3458;60;66
Supplier_212;Plant_19;Article_3459;120;120
Supplier_180;Plant_4;Article_346;500;750
Supplier_231;Plant_15;Article_3460;200;240
Supplier_281;Plant_11;Article_3461;120;144
Supplier_14;Plant_5;Article_3463;5000;6000
Supplier_264;Plant_15;Article_3464;160;160
Supplier_276;Plant_19;Article_3465;60;60
Supplier_231;Plant_15;Article_3468;40;60
Supplier_321;Plant_19;Article_3469;1,5;2
Supplier_334;Plant_6;Article_347;160;320
Supplier_276;Plant_19;Article_3470;40;40
Supplier_231;Plant_15;Article_3472;220;240
Supplier_276;Plant_19;Article_3473;144;144
Supplier_321;Plant_19;Article_3476;22,5;25,5
Supplier_332;Plant_18;Article_3477;48;57
Supplier_321;Plant_19;Article_3478;1;10
Supplier_132;Plant_18;Article_348;7;8
Supplier_231;Plant_15;Article_3482;200;240
Supplier_332;Plant_18;Article_3485;4;8
Supplier_321;Plant_19;Article_3486;4;17
Supplier_8;Plant_2;Article_349;5408;6448
Supplier_231;Plant_15;Article_3490;20;20
Supplier_332;Plant_18;Article_3491;36;40
Supplier_190;Plant_19;Article_3492;160;220
Supplier_281;Plant_11;Article_3493;360;360
Supplier_332;Plant_18;Article_3496;534;652
Supplier_231;Plant_15;Article_3499;20;20
Supplier_332;Plant_18;Article_3500;16;17
Supplier_281;Plant_11;Article_3501;336;360
Supplier_10;Plant_2;Article_3503;2250;2750
Supplier_231;Plant_15;Article_3506;40;60
Supplier_299;Plant_11;Article_3508;16;32
Supplier_332;Plant_18;Article_3510;234;285
Supplier_231;Plant_15;Article_3513;48;72
Supplier_299;Plant_11;Article_3515;128;160
Supplier_10;Plant_2;Article_3519;4250;4875
Supplier_156;Plant_4;Article_352;400;400
Supplier_231;Plant_15;Article_3520;216;240
Supplier_332;Plant_18;Article_3521;134;167
Supplier_358;Plant_3;Article_3528;30;210
Supplier_321;Plant_19;Article_3534;1;3
Supplier_358;Plant_3;Article_3537;20;220
Supplier_321;Plant_4;Article_354;22;24
Supplier_321;Plant_19;Article_3540;3;40
Supplier_276;Plant_19;Article_3541;30;30
Supplier_276;Plant_19;Article_3544;60;60
Supplier_358;Plant_3;Article_3545;60;90
Supplier_321;Plant_19;Article_3547;7;7,75
Supplier_126;Plant_11;Article_3549;360;430
Supplier_151;Plant_4;Article_355;56;56
Supplier_358;Plant_3;Article_3550;24;162
Supplier_321;Plant_19;Article_3551;10;12
Supplier_358;Plant_3;Article_3556;30;210
Supplier_276;Plant_19;Article_3558;30;30
Supplier_281;Plant_11;Article_3559;324;360
Supplier_321;Plant_19;Article_3560;5;5
Supplier_358;Plant_3;Article_3562;60;90
Supplier_126;Plant_11;Article_3563;360;400
Supplier_276;Plant_19;Article_3564;10;10
Supplier_306;Plant_18;Article_3566;2;144
Supplier_98;Plant_10;Article_3569;210;210
Supplier_212;Plant_19;Article_3570;120;120
Supplier_151;Plant_15;Article_3571;63;63
Supplier_321;Plant_19;Article_3572;2;6
Supplier_281;Plant_11;Article_3573;48;48
Supplier_98;Plant_10;Article_3576;630;840
Supplier_212;Plant_19;Article_3577;120;120
Supplier_321;Plant_19;Article_3578;3;3
Supplier_151;Plant_15;Article_3579;460;500
Supplier_281;Plant_11;Article_3580;432;432
Supplier_151;Plant_15;Article_3582;378;378
Supplier_98;Plant_10;Article_3584;600;700
Supplier_212;Plant_19;Article_3585;120;120
Supplier_281;Plant_11;Article_3587;48;96
Supplier_321;Plant_19;Article_3588;8,5;11,5
Supplier_151;Plant_15;Article_3590;94,5;110,25
Supplier_98;Plant_10;Article_3592;810;1080
Supplier_351;Plant_7;Article_3594;30;30
Supplier_212;Plant_19;Article_3595;120;120
Supplier_281;Plant_11;Article_3596;336;384
Supplier_151;Plant_15;Article_3597;63;63
Supplier_328;Plant_8;Article_36;144;1512
Supplier_321;Plant_4;Article_360;2;10,25
Supplier_280;Plant_4;Article_3602;800;1000
Supplier_351;Plant_7;Article_3603;90;90
Supplier_98;Plant_10;Article_3605;130;130
Supplier_321;Plant_19;Article_3606;11,5;12
Supplier_321;Plant_19;Article_3608;1;1
Supplier_351;Plant_7;Article_3613;300;300
Supplier_321;Plant_19;Article_3614;1;12
Supplier_98;Plant_10;Article_3615;780;910
Supplier_321;Plant_19;Article_3618;22,5;26,75
Supplier_212;Plant_19;Article_3619;120;120
Supplier_98;Plant_10;Article_3621;100;100
Supplier_321;Plant_19;Article_3624;5;5,5
Supplier_192;Plant_18;Article_3625;40;40
Supplier_98;Plant_10;Article_3627;100;100
Supplier_280;Plant_4;Article_3628;1000;1000
Supplier_264;Plant_21;Article_363;35;150
Supplier_364;Plant_10;Article_3632;4000;4000
Supplier_351;Plant_7;Article_3633;180;180
Supplier_151;Plant_15;Article_3639;400;440
Supplier_321;Plant_19;Article_3642;2;9
Supplier_351;Plant_7;Article_3648;90;90
Supplier_321;Plant_4;Article_365;9;9,25
Supplier_321;Plant_19;Article_3652;1;10
Supplier_321;Plant_19;Article_3654;1;23
Supplier_351;Plant_7;Article_3658;90;90
Supplier_151;Plant_4;Article_366;56;56
Supplier_321;Plant_19;Article_3660;3;3
Supplier_151;Plant_15;Article_3662;320;960
Supplier_156;Plant_3;Article_3669;1000;1350
Supplier_151;Plant_15;Article_3671;96;112
Supplier_351;Plant_7;Article_3673;60;60
Supplier_281;Plant_11;Article_3677;48;48
Supplier_156;Plant_2;Article_3678;974,5;1083,75
Supplier_151;Plant_15;Article_3679;64;64
Supplier_351;Plant_7;Article_3683;120;120
Supplier_151;Plant_15;Article_3684;256;960
Supplier_156;Plant_4;Article_369;41;52,5
Supplier_351;Plant_7;Article_3690;300;300
Supplier_151;Plant_15;Article_3691;32;32
Supplier_156;Plant_2;Article_3692;1113;1269,25
Supplier_321;Plant_19;Article_3694;3;3
Supplier_151;Plant_15;Article_3698;4000;4000
Supplier_210;Plant_11;Article_3699;880;1012
Supplier_321;Plant_4;Article_370;16;17
Supplier_365;Plant_15;Article_3700;176;220
Supplier_212;Plant_19;Article_3701;80;80
Supplier_321;Plant_19;Article_3702;8;9
Supplier_210;Plant_11;Article_3704;44;44
Supplier_321;Plant_19;Article_3707;1;6
Supplier_151;Plant_4;Article_371;56;56
Supplier_210;Plant_11;Article_3710;44;44
Supplier_321;Plant_19;Article_3711;1;10
Supplier_351;Plant_7;Article_3712;180;180
Supplier_151;Plant_15;Article_3715;800;800
Supplier_321;Plant_19;Article_3716;1;5
Supplier_151;Plant_15;Article_3718;4000;4000
Supplier_156;Plant_3;Article_3719;900;1225
Supplier_365;Plant_15;Article_3720;176;198
Supplier_351;Plant_7;Article_3721;60;60
Supplier_151;Plant_15;Article_3723;800;800
Supplier_358;Plant_3;Article_3724;40;480
Supplier_321;Plant_19;Article_3725;3;13
Supplier_212;Plant_19;Article_3726;80;80
Supplier_151;Plant_15;Article_3727;4000;4000
Supplier_333;Plant_7;Article_3728;84;84
Supplier_351;Plant_7;Article_373;20;20
Supplier_151;Plant_15;Article_3730;108;108
Supplier_332;Plant_18;Article_3731;48;49
Supplier_151;Plant_15;Article_3733;800;800
Supplier_321;Plant_19;Article_3734;3;9
Supplier_212;Plant_19;Article_3735;80;80
Supplier_333;Plant_7;Article_3738;1260;1512
Supplier_151;Plant_15;Article_3739;800;800
Supplier_210;Plant_21;Article_374;50;50
Supplier_332;Plant_18;Article_3741;90;122
Supplier_151;Plant_15;Article_3742;112;112
Supplier_151;Plant_15;Article_3743;800;800
Supplier_333;Plant_7;Article_3745;84;84
Supplier_212;Plant_19;Article_3748;80;160
Supplier_321;Plant_19;Article_3749;1;6
Supplier_151;Plant_15;Article_3750;800;800
Supplier_212;Plant_19;Article_3753;80;80
Supplier_321;Plant_19;Article_3755;1;5
Supplier_156;Plant_3;Article_3756;200;550
Supplier_321;Plant_19;Article_3757;1;11
Supplier_332;Plant_18;Article_3758;178;213
Supplier_248;Plant_15;Article_3759;195;210
Supplier_151;Plant_4;Article_376;110;110
Supplier_151;Plant_15;Article_3760;800;800
Supplier_212;Plant_19;Article_3761;112;112
Supplier_151;Plant_15;Article_3762;4000;4000
Supplier_156;Plant_2;Article_3763;101;149
Supplier_210;Plant_11;Article_3764;44;44
Supplier_333;Plant_7;Article_3766;84;84
Supplier_321;Plant_19;Article_3767;1;4
Supplier_321;Plant_19;Article_3768;3,5;3,75
Supplier_248;Plant_15;Article_3769;180;210
Supplier_137;Plant_15;Article_3771;156;186
Supplier_244;Plant_4;Article_3772;435;435
Supplier_321;Plant_19;Article_3774;1;7
Supplier_333;Plant_7;Article_3776;1512;1512
Supplier_137;Plant_15;Article_3777;144;186
Supplier_151;Plant_15;Article_3779;800;800
Supplier_212;Plant_19;Article_3782;80;80
Supplier_358;Plant_3;Article_3783;80;800
Supplier_333;Plant_7;Article_3784;84;84
Supplier_321;Plant_19;Article_3785;4;4,5
Supplier_321;Plant_19;Article_3786;2;20
Supplier_239;Plant_10;Article_3787;10000;10000
Supplier_210;Plant_11;Article_3788;44;44
Supplier_318;Plant_11;Article_379;60;70
Supplier_320;Plant_15;Article_3791;22;22
Supplier_397;Plant_15;Article_3791;22;22
Supplier_210;Plant_11;Article_3792;44;44
Supplier_239;Plant_10;Article_3793;5000;5000
Supplier_321;Plant_19;Article_3794;1;32
Supplier_212;Plant_19;Article_3795;112;112
Supplier_332;Plant_18;Article_3796;16;24
Supplier_320;Plant_15;Article_3798;22;22
Supplier_397;Plant_15;Article_3798;33;38,5
Supplier_321;Plant_19;Article_3799;6;32
Supplier_156;Plant_3;Article_3800;300;400
Supplier_212;Plant_19;Article_3801;112;112
Supplier_151;Plant_15;Article_3803;800;800
Supplier_332;Plant_18;Article_3804;4;25
Supplier_351;Plant_7;Article_3805;20;20
Supplier_156;Plant_2;Article_3806;106;116
Supplier_321;Plant_19;Article_3807;3;10
Supplier_332;Plant_18;Article_3809;320;360
Supplier_351;Plant_7;Article_381;40;40
Supplier_210;Plant_11;Article_3811;44;44
Supplier_151;Plant_15;Article_3812;800;800
Supplier_321;Plant_19;Article_3813;7;8
Supplier_271;Plant_11;Article_3814;296;352
Supplier_351;Plant_5;Article_3816;10;20
Supplier_321;Plant_19;Article_3818;2;9
Supplier_210;Plant_21;Article_382;50;250
Supplier_351;Plant_5;Article_3820;10;10
Supplier_207;Plant_11;Article_3821;210;242,5
Supplier_207;Plant_11;Article_3823;210;242,5
Supplier_321;Plant_19;Article_3825;1;17
Supplier_351;Plant_5;Article_3827;10;15
Supplier_151;Plant_4;Article_383;130;130
Supplier_321;Plant_19;Article_3831;1;21
Supplier_351;Plant_5;Article_3833;10;20
Supplier_210;Plant_11;Article_3835;60;60
Supplier_364;Plant_10;Article_3836;1600;1600
Supplier_276;Plant_19;Article_3837;6;7
Supplier_351;Plant_5;Article_3838;195;220
Supplier_276;Plant_19;Article_3839;4;4
Supplier_151;Plant_4;Article_384;130;130
Supplier_321;Plant_19;Article_3841;1;9
Supplier_364;Plant_10;Article_3842;1600;1600
Supplier_351;Plant_5;Article_3843;220;270
Supplier_321;Plant_19;Article_3846;8;9
Supplier_271;Plant_11;Article_3847;304;352
Supplier_351;Plant_5;Article_3849;180;212,5
Supplier_312;Plant_4;Article_385;44;44
Supplier_321;Plant_19;Article_3851;14;15
Supplier_210;Plant_11;Article_3853;240;300
Supplier_351;Plant_5;Article_3856;220;275
Supplier_321;Plant_19;Article_3857;13;13
Supplier_321;Plant_19;Article_3858;12;12
Supplier_115;Plant_10;Article_3859;1400;1400
Supplier_201;Plant_6;Article_386;128;128
Supplier_351;Plant_5;Article_3860;10;15
Supplier_151;Plant_15;Article_3861;2000;2000
Supplier_151;Plant_15;Article_3862;288;384
Supplier_214;Plant_15;Article_3863;160;320
Supplier_212;Plant_19;Article_3864;60;60
Supplier_321;Plant_19;Article_3865;12;13
Supplier_231;Plant_4;Article_3866;108;108
Supplier_351;Plant_5;Article_3867;10;10
Supplier_214;Plant_15;Article_3868;480;480
Supplier_151;Plant_15;Article_3869;384;384
Supplier_351;Plant_7;Article_387;20;20
Supplier_212;Plant_19;Article_3871;60;60
Supplier_321;Plant_19;Article_3873;1;5
Supplier_231;Plant_4;Article_3874;108;108
Supplier_115;Plant_10;Article_3875;1400;1400
Supplier_351;Plant_5;Article_3876;10;20
Supplier_214;Plant_15;Article_3877;160;160
Supplier_364;Plant_10;Article_3878;980;980
Supplier_321;Plant_19;Article_3879;1;7
Supplier_219;Plant_21;Article_388;6000;7200
Supplier_231;Plant_4;Article_3880;108;108
Supplier_212;Plant_19;Article_3881;120;120
Supplier_351;Plant_5;Article_3882;10;20
Supplier_212;Plant_19;Article_3884;450;555
Supplier_214;Plant_15;Article_3885;3040;3200
Supplier_364;Plant_10;Article_3886;1600;1600
Supplier_321;Plant_19;Article_3887;2;2,5
Supplier_135;Plant_15;Article_3888;240;322,5
Supplier_312;Plant_4;Article_389;220;264
Supplier_214;Plant_15;Article_3891;3040;3200
Supplier_364;Plant_10;Article_3895;900;900
Supplier_321;Plant_19;Article_3896;2;2,5
Supplier_351;Plant_5;Article_3898;30;30
Supplier_212;Plant_19;Article_3899;960;1152
Supplier_321;Plant_19;Article_3900;1;6
Supplier_249;Plant_11;Article_3901;468;468
Supplier_364;Plant_10;Article_3902;720;720
Supplier_135;Plant_15;Article_3903;40;160
Supplier_214;Plant_15;Article_3905;60;60
Supplier_321;Plant_19;Article_3906;1;6
Supplier_212;Plant_19;Article_3907;150;180
Supplier_249;Plant_11;Article_3908;468;468
Supplier_135;Plant_15;Article_3910;240;300
Supplier_214;Plant_15;Article_3911;160;320
Supplier_364;Plant_10;Article_3912;900;1600
Supplier_276;Plant_19;Article_3914;6;7,5
Supplier_351;Plant_5;Article_3915;20;100
Supplier_190;Plant_3;Article_3916;286;299
Supplier_321;Plant_19;Article_3917;1;19
Supplier_351;Plant_5;Article_3919;100;100
Supplier_151;Plant_4;Article_392;160;200
Supplier_190;Plant_3;Article_3920;286;299
Supplier_276;Plant_19;Article_3921;3;21
Supplier_254;Plant_2;Article_3922;5913;6084
Supplier_321;Plant_19;Article_3923;16;16,25
Supplier_351;Plant_5;Article_3926;100;100
Supplier_190;Plant_3;Article_3927;578;595
Supplier_210;Plant_11;Article_3929;60;60
Supplier_321;Plant_19;Article_3930;4,5;5,25
Supplier_276;Plant_19;Article_3932;3;9
Supplier_98;Plant_10;Article_3933;100;100
Supplier_276;Plant_19;Article_3934;4,5;5,25
Supplier_321;Plant_19;Article_3937;2;8
Supplier_190;Plant_3;Article_3938;884;918
Supplier_276;Plant_19;Article_3941;3;21
Supplier_190;Plant_3;Article_3943;102;119
Supplier_351;Plant_5;Article_3946;60;60
Supplier_276;Plant_19;Article_3948;3;12
Supplier_321;Plant_19;Article_3949;2;9
Supplier_219;Plant_21;Article_395;40;1060
Supplier_214;Plant_15;Article_3953;60;60
Supplier_351;Plant_5;Article_3954;20;22,5
Supplier_276;Plant_19;Article_3955;18;24
Supplier_321;Plant_19;Article_3956;1;14
Supplier_190;Plant_3;Article_3958;494;507
Supplier_276;Plant_19;Article_3959;6;7,5
Supplier_351;Plant_7;Article_396;80;80
Supplier_214;Plant_15;Article_3963;480;480
Supplier_321;Plant_19;Article_3964;4;4,5
Supplier_190;Plant_3;Article_3965;494;507
Supplier_321;Plant_19;Article_3969;3,5;4
Supplier_276;Plant_19;Article_3970;3;18
Supplier_214;Plant_15;Article_3971;160;320
Supplier_321;Plant_19;Article_3972;1;15
Supplier_358;Plant_3;Article_3974;30;420
Supplier_351;Plant_5;Article_3975;430;515
Supplier_276;Plant_19;Article_3977;4;6
Supplier_321;Plant_19;Article_3978;4;15
Supplier_312;Plant_4;Article_398;36;36
Supplier_276;Plant_19;Article_3980;4;12
Supplier_358;Plant_3;Article_3981;30;360
Supplier_351;Plant_5;Article_3982;430;512,5
Supplier_321;Plant_19;Article_3984;1;2
Supplier_351;Plant_5;Article_3986;410;485
Supplier_210;Plant_11;Article_3987;60;60
Supplier_358;Plant_3;Article_3988;30;420
Supplier_276;Plant_19;Article_3990;4;5
Supplier_321;Plant_19;Article_3991;2;2
Supplier_210;Plant_11;Article_3992;180;240
Supplier_351;Plant_5;Article_3994;20;30
Supplier_276;Plant_19;Article_3996;4;4
Supplier_326;Plant_21;Article_3998;100;140
Supplier_351;Plant_5;Article_3999;20;40
Supplier_108;Plant_6;Article_4;40;120
Supplier_351;Plant_7;Article_400;40;40
Supplier_210;Plant_11;Article_4000;180;210
Supplier_276;Plant_19;Article_4001;4;21
Supplier_321;Plant_19;Article_4003;7;7
Supplier_151;Plant_15;Article_4005;6000;6000
Supplier_326;Plant_21;Article_4006;40;200
Supplier_351;Plant_5;Article_4007;10;135
Supplier_276;Plant_19;Article_4008;4,5;5,25
Supplier_321;Plant_19;Article_4009;7;7
Supplier_219;Plant_21;Article_401;20;1720
Supplier_210;Plant_11;Article_4011;60;60
Supplier_283;Plant_15;Article_4012;10;30
Supplier_351;Plant_5;Article_4013;110;140
Supplier_321;Plant_19;Article_4014;1;4
Supplier_276;Plant_19;Article_4015;4;20
