#location_from;location_to;dist_class;valid_tariff
Supplier_105;Hub_84;800,0000000000;FTL||Supplier_105||Hub_84||FTL_DE_W-IT_1000
Supplier_105;Hub_84;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_105;Hub_85;400,0000000000;FTL||Supplier_105||Hub_85||FTL_DE_W-DE_W_500
Supplier_105;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_106;Hub_81;900,0000000000;FTL||Supplier_106||Hub_81||FTL_DE_W-GB_1000
Supplier_106;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_106;Hub_82;1.300,0000000000;FTL||Supplier_106||Hub_82||FTL_DE_W-ES_1500
Supplier_106;Hub_82;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_106;Hub_83;200,0000000000;FTL||Supplier_106||Hub_83||FTL_DE_W-DE_W_250
Supplier_106;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_106;Hub_84;800,0000000000;FTL||Supplier_106||Hub_84||FTL_DE_W-IT_1000
Supplier_106;Hub_84;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_106;Hub_85;400,0000000000;FTL||Supplier_106||Hub_85||FTL_DE_W-DE_W_500
Supplier_106;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_107;Hub_81;900,0000000000;FTL||Supplier_107||Hub_81||FTL_DE_W-GB_1000
Supplier_107;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_107;Hub_82;1.400,0000000000;FTL||Supplier_107||Hub_82||FTL_DE_W-ES_1500
Supplier_107;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_107;Hub_83;100,0000000000;FTL||Supplier_107||Hub_83||FTL_DE_W-DE_W_100
Supplier_107;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_107;Hub_84;900,0000000000;FTL||Supplier_107||Hub_84||FTL_DE_W-IT_1000
Supplier_107;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_107;Hub_85;500,0000000000;FTL||Supplier_107||Hub_85||FTL_DE_W-DE_W_500
Supplier_107;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_108;Hub_81;900,0000000000;FTL||Supplier_108||Hub_81||FTL_DE_W-GB_1000
Supplier_108;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_108;Hub_82;1.400,0000000000;FTL||Supplier_108||Hub_82||FTL_DE_W-ES_1500
Supplier_108;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_108;Hub_83;100,0000000000;FTL||Supplier_108||Hub_83||FTL_DE_W-DE_W_100
Supplier_108;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_108;Hub_84;900,0000000000;FTL||Supplier_108||Hub_84||FTL_DE_W-IT_1000
Supplier_108;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_108;Hub_85;500,0000000000;FTL||Supplier_108||Hub_85||FTL_DE_W-DE_W_500
Supplier_108;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_109;Hub_81;900,0000000000;FTL||Supplier_109||Hub_81||FTL_DE_W-GB_1000
Supplier_109;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_109;Hub_82;1.400,0000000000;FTL||Supplier_109||Hub_82||FTL_DE_W-ES_1500
Supplier_109;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_109;Hub_83;200,0000000000;FTL||Supplier_109||Hub_83||FTL_DE_W-DE_W_250
Supplier_109;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_109;Hub_84;900,0000000000;FTL||Supplier_109||Hub_84||FTL_DE_W-IT_1000
Supplier_109;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_109;Hub_85;500,0000000000;FTL||Supplier_109||Hub_85||FTL_DE_W-DE_W_500
Supplier_109;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_110;Hub_81;900,0000000000;FTL||Supplier_110||Hub_81||FTL_DE_W-GB_1000
Supplier_110;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_110;Hub_82;1.600,0000000000;FTL||Supplier_110||Hub_82||FTL_DE_W-ES_2000
Supplier_110;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_110;Hub_83;200,0000000000;FTL||Supplier_110||Hub_83||FTL_DE_W-DE_W_250
Supplier_110;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_110;Hub_84;1.100,0000000000;FTL||Supplier_110||Hub_84||FTL_DE_W-IT_1500
Supplier_110;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_110;Hub_85;600,0000000000;FTL||Supplier_110||Hub_85||FTL_DE_W-DE_W_1000
Supplier_110;Hub_85;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_111;Hub_81;900,0000000000;FTL||Supplier_111||Hub_81||FTL_DE_W-GB_1000
Supplier_111;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_111;Hub_82;1.400,0000000000;FTL||Supplier_111||Hub_82||FTL_DE_W-ES_1500
Supplier_111;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_111;Hub_83;100,0000000000;FTL||Supplier_111||Hub_83||FTL_DE_W-DE_W_100
Supplier_111;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_111;Hub_84;1.000,0000000000;FTL||Supplier_111||Hub_84||FTL_DE_W-IT_1000
Supplier_111;Hub_84;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_111;Hub_85;500,0000000000;FTL||Supplier_111||Hub_85||FTL_DE_W-DE_W_500
Supplier_111;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_112;Hub_81;900,0000000000;FTL||Supplier_112||Hub_81||FTL_DE_W-GB_1000
Supplier_112;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_112;Hub_82;1.300,0000000000;FTL||Supplier_112||Hub_82||FTL_DE_W-ES_1500
Supplier_112;Hub_82;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_112;Hub_83;200,0000000000;FTL||Supplier_112||Hub_83||FTL_DE_W-DE_W_250
Supplier_112;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_112;Hub_84;800,0000000000;FTL||Supplier_112||Hub_84||FTL_DE_W-IT_1000
Supplier_112;Hub_84;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_112;Hub_85;400,0000000000;FTL||Supplier_112||Hub_85||FTL_DE_W-DE_W_500
Supplier_112;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_113;Hub_81;1.000,0000000000;FTL||Supplier_113||Hub_81||FTL_DE_W-GB_1000
Supplier_113;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_113;Hub_82;1.200,0000000000;FTL||Supplier_113||Hub_82||FTL_DE_W-ES_1500
Supplier_113;Hub_82;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_113;Hub_83;400,0000000000;FTL||Supplier_113||Hub_83||FTL_DE_W-DE_W_500
Supplier_113;Hub_83;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_113;Hub_84;700,0000000000;FTL||Supplier_113||Hub_84||FTL_DE_W-IT_1000
Supplier_113;Hub_84;700,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_113;Hub_85;400,0000000000;FTL||Supplier_113||Hub_85||FTL_DE_W-DE_W_500
Supplier_113;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_114;Hub_81;900,0000000000;FTL||Supplier_114||Hub_81||FTL_DE_W-GB_1000
Supplier_114;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_114;Hub_82;1.500,0000000000;FTL||Supplier_114||Hub_82||FTL_DE_W-ES_1500
Supplier_114;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_114;Hub_83;100,0000000000;FTL||Supplier_114||Hub_83||FTL_DE_W-DE_W_100
Supplier_114;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_114;Hub_84;1.100,0000000000;FTL||Supplier_114||Hub_84||FTL_DE_W-IT_1500
Supplier_114;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_114;Hub_85;600,0000000000;FTL||Supplier_114||Hub_85||FTL_DE_W-DE_W_1000
Supplier_114;Hub_85;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_115;Hub_81;900,0000000000;FTL||Supplier_115||Hub_81||FTL_DE_W-GB_1000
Supplier_115;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_115;Hub_82;1.600,0000000000;FTL||Supplier_115||Hub_82||FTL_DE_W-ES_2000
Supplier_115;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_115;Hub_83;200,0000000000;FTL||Supplier_115||Hub_83||FTL_DE_W-DE_W_250
Supplier_115;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_115;Hub_84;1.100,0000000000;FTL||Supplier_115||Hub_84||FTL_DE_W-IT_1500
Supplier_115;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_115;Hub_85;600,0000000000;FTL||Supplier_115||Hub_85||FTL_DE_W-DE_W_1000
Supplier_115;Hub_85;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_116;Hub_81;900,0000000000;FTL||Supplier_116||Hub_81||FTL_DE_W-GB_1000
Supplier_116;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_116;Hub_82;1.400,0000000000;FTL||Supplier_116||Hub_82||FTL_DE_W-ES_1500
Supplier_116;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_116;Hub_83;100,0000000000;FTL||Supplier_116||Hub_83||FTL_DE_W-DE_W_100
Supplier_116;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_116;Hub_84;900,0000000000;FTL||Supplier_116||Hub_84||FTL_DE_W-IT_1000
Supplier_116;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_116;Hub_85;500,0000000000;FTL||Supplier_116||Hub_85||FTL_DE_W-DE_W_500
Supplier_116;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_117;Hub_81;1.100,0000000000;FTL||Supplier_117||Hub_81||FTL_DE_W-GB_1500
Supplier_117;Hub_81;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_117;Hub_82;1.100,0000000000;FTL||Supplier_117||Hub_82||FTL_DE_W-ES_1500
Supplier_117;Hub_82;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_117;Hub_83;500,0000000000;FTL||Supplier_117||Hub_83||FTL_DE_W-DE_W_500
Supplier_117;Hub_83;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_117;Hub_84;600,0000000000;FTL||Supplier_117||Hub_84||FTL_DE_W-IT_1000
Supplier_117;Hub_84;600,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_117;Hub_85;400,0000000000;FTL||Supplier_117||Hub_85||FTL_DE_W-DE_W_500
Supplier_117;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_118;Hub_81;900,0000000000;FTL||Supplier_118||Hub_81||FTL_DE_W-GB_1000
Supplier_118;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_118;Hub_82;1.500,0000000000;FTL||Supplier_118||Hub_82||FTL_DE_W-ES_1500
Supplier_118;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_118;Hub_83;100,0000000000;FTL||Supplier_118||Hub_83||FTL_DE_W-DE_W_100
Supplier_118;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_118;Hub_84;1.000,0000000000;FTL||Supplier_118||Hub_84||FTL_DE_W-IT_1000
Supplier_118;Hub_84;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_118;Hub_85;500,0000000000;FTL||Supplier_118||Hub_85||FTL_DE_W-DE_W_500
Supplier_118;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_119;Hub_81;1.000,0000000000;FTL||Supplier_119||Hub_81||FTL_DE_W-GB_1000
Supplier_119;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_119;Hub_82;1.200,0000000000;FTL||Supplier_119||Hub_82||FTL_DE_W-ES_1500
Supplier_119;Hub_82;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_119;Hub_83;400,0000000000;FTL||Supplier_119||Hub_83||FTL_DE_W-DE_W_500
Supplier_119;Hub_83;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_119;Hub_84;700,0000000000;FTL||Supplier_119||Hub_84||FTL_DE_W-IT_1000
Supplier_119;Hub_84;700,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_119;Hub_85;400,0000000000;FTL||Supplier_119||Hub_85||FTL_DE_W-DE_W_500
Supplier_119;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_120;Hub_81;900,0000000000;FTL||Supplier_120||Hub_81||FTL_DE_W-GB_1000
Supplier_120;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_120;Hub_82;1.400,0000000000;FTL||Supplier_120||Hub_82||FTL_DE_W-ES_1500
Supplier_120;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_120;Hub_83;100,0000000000;FTL||Supplier_120||Hub_83||FTL_DE_W-DE_W_100
Supplier_120;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_120;Hub_84;900,0000000000;FTL||Supplier_120||Hub_84||FTL_DE_W-IT_1000
Supplier_120;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_120;Hub_85;500,0000000000;FTL||Supplier_120||Hub_85||FTL_DE_W-DE_W_500
Supplier_120;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_121;Hub_81;900,0000000000;FTL||Supplier_121||Hub_81||FTL_DE_W-GB_1000
Supplier_121;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_121;Hub_82;1.400,0000000000;FTL||Supplier_121||Hub_82||FTL_DE_W-ES_1500
Supplier_121;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_121;Hub_83;100,0000000000;FTL||Supplier_121||Hub_83||FTL_DE_W-DE_W_100
Supplier_121;Hub_83;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_100
Supplier_121;Hub_84;900,0000000000;FTL||Supplier_121||Hub_84||FTL_DE_W-IT_1000
Supplier_121;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_121;Hub_85;500,0000000000;FTL||Supplier_121||Hub_85||FTL_DE_W-DE_W_500
Supplier_121;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_122;Hub_81;900,0000000000;FTL||Supplier_122||Hub_81||FTL_DE_W-GB_1000
Supplier_122;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_122;Hub_82;1.500,0000000000;FTL||Supplier_122||Hub_82||FTL_DE_W-ES_1500
Supplier_122;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_122;Hub_83;200,0000000000;FTL||Supplier_122||Hub_83||FTL_DE_W-DE_W_250
Supplier_122;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_122;Hub_84;1.000,0000000000;FTL||Supplier_122||Hub_84||FTL_DE_W-IT_1000
Supplier_122;Hub_84;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_122;Hub_85;500,0000000000;FTL||Supplier_122||Hub_85||FTL_DE_W-DE_W_500
Supplier_122;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_123;Hub_81;1.000,0000000000;FTL||Supplier_123||Hub_81||FTL_DE_W-GB_1000
Supplier_123;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_123;Hub_82;1.300,0000000000;FTL||Supplier_123||Hub_82||FTL_DE_W-ES_1500
Supplier_123;Hub_82;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_123;Hub_83;300,0000000000;FTL||Supplier_123||Hub_83||FTL_DE_W-DE_W_250
Supplier_123;Hub_83;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_123;Hub_84;800,0000000000;FTL||Supplier_123||Hub_84||FTL_DE_W-IT_1000
Supplier_123;Hub_84;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_123;Hub_85;400,0000000000;FTL||Supplier_123||Hub_85||FTL_DE_W-DE_W_500
Supplier_123;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_124;Hub_81;900,0000000000;FTL||Supplier_124||Hub_81||FTL_DE_W-GB_1000
Supplier_124;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_124;Hub_82;1.500,0000000000;FTL||Supplier_124||Hub_82||FTL_DE_W-ES_1500
Supplier_124;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_124;Hub_83;200,0000000000;FTL||Supplier_124||Hub_83||FTL_DE_W-DE_W_250
Supplier_124;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_124;Hub_84;1.100,0000000000;FTL||Supplier_124||Hub_84||FTL_DE_W-IT_1500
Supplier_124;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_124;Hub_85;500,0000000000;FTL||Supplier_124||Hub_85||FTL_DE_W-DE_W_500
Supplier_124;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_125;Hub_81;900,0000000000;FTL||Supplier_125||Hub_81||FTL_DE_W-GB_1000
Supplier_125;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_125;Hub_82;1.600,0000000000;FTL||Supplier_125||Hub_82||FTL_DE_W-ES_2000
Supplier_125;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_125;Hub_83;200,0000000000;FTL||Supplier_125||Hub_83||FTL_DE_W-DE_W_250
Supplier_125;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_125;Hub_84;1.100,0000000000;FTL||Supplier_125||Hub_84||FTL_DE_W-IT_1500
Supplier_125;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_125;Hub_85;600,0000000000;FTL||Supplier_125||Hub_85||FTL_DE_W-DE_W_1000
Supplier_125;Hub_85;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_126;Hub_81;900,0000000000;FTL||Supplier_126||Hub_81||FTL_DE_W-GB_1000
Supplier_126;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_126;Hub_82;1.600,0000000000;FTL||Supplier_126||Hub_82||FTL_DE_W-ES_2000
Supplier_126;Hub_82;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES_2000
Supplier_126;Hub_83;200,0000000000;FTL||Supplier_126||Hub_83||FTL_DE_W-DE_W_250
Supplier_126;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_126;Hub_84;1.100,0000000000;FTL||Supplier_126||Hub_84||FTL_DE_W-IT_1500
Supplier_126;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_126;Hub_85;600,0000000000;FTL||Supplier_126||Hub_85||FTL_DE_W-DE_W_1000
Supplier_126;Hub_85;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_1000
Supplier_127;Hub_81;1.100,0000000000;FTL||Supplier_127||Hub_81||FTL_DE_W-GB_1500
Supplier_127;Hub_81;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_127;Hub_82;1.100,0000000000;FTL||Supplier_127||Hub_82||FTL_DE_W-ES_1500
Supplier_127;Hub_82;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_127;Hub_83;500,0000000000;FTL||Supplier_127||Hub_83||FTL_DE_W-DE_W_500
Supplier_127;Hub_83;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_127;Hub_84;600,0000000000;FTL||Supplier_127||Hub_84||FTL_DE_W-IT_1000
Supplier_127;Hub_84;600,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_127;Hub_85;400,0000000000;FTL||Supplier_127||Hub_85||FTL_DE_W-DE_W_500
Supplier_127;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_128;Hub_81;1.000,0000000000;FTL||Supplier_128||Hub_81||FTL_DE_W-GB_1000
Supplier_128;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_128;Hub_82;1.300,0000000000;FTL||Supplier_128||Hub_82||FTL_DE_W-ES_1500
Supplier_128;Hub_82;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_128;Hub_83;200,0000000000;FTL||Supplier_128||Hub_83||FTL_DE_W-DE_W_250
Supplier_128;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_128;Hub_84;800,0000000000;FTL||Supplier_128||Hub_84||FTL_DE_W-IT_1000
Supplier_128;Hub_84;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_128;Hub_85;400,0000000000;FTL||Supplier_128||Hub_85||FTL_DE_W-DE_W_500
Supplier_128;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_129;Hub_81;1.000,0000000000;FTL||Supplier_129||Hub_81||FTL_DE_W-GB_1000
Supplier_129;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_129;Hub_82;1.200,0000000000;FTL||Supplier_129||Hub_82||FTL_DE_W-ES_1500
Supplier_129;Hub_82;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_129;Hub_83;300,0000000000;FTL||Supplier_129||Hub_83||FTL_DE_W-DE_W_500
Supplier_129;Hub_83;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_129;Hub_84;700,0000000000;FTL||Supplier_129||Hub_84||FTL_DE_W-IT_1000
Supplier_129;Hub_84;700,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_129;Hub_85;400,0000000000;FTL||Supplier_129||Hub_85||FTL_DE_W-DE_W_500
Supplier_129;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_130;Hub_81;1.100,0000000000;FTL||Supplier_130||Hub_81||FTL_DE_W-GB_1500
Supplier_130;Hub_81;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1500
Supplier_130;Hub_82;1.100,0000000000;FTL||Supplier_130||Hub_82||FTL_DE_W-ES_1500
Supplier_130;Hub_82;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_130;Hub_83;500,0000000000;FTL||Supplier_130||Hub_83||FTL_DE_W-DE_W_500
Supplier_130;Hub_83;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_130;Hub_84;600,0000000000;FTL||Supplier_130||Hub_84||FTL_DE_W-IT_1000
Supplier_130;Hub_84;600,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_130;Hub_85;400,0000000000;FTL||Supplier_130||Hub_85||FTL_DE_W-DE_W_500
Supplier_130;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_131;Hub_81;900,0000000000;FTL||Supplier_131||Hub_81||FTL_DE_W-GB_1000
Supplier_131;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_131;Hub_82;1.500,0000000000;FTL||Supplier_131||Hub_82||FTL_DE_W-ES_1500
Supplier_131;Hub_82;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_131;Hub_83;200,0000000000;FTL||Supplier_131||Hub_83||FTL_DE_W-DE_W_250
Supplier_131;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_131;Hub_84;1.100,0000000000;FTL||Supplier_131||Hub_84||FTL_DE_W-IT_1500
Supplier_131;Hub_84;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1500
Supplier_131;Hub_85;500,0000000000;FTL||Supplier_131||Hub_85||FTL_DE_W-DE_W_500
Supplier_131;Hub_85;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_132;Hub_81;900,0000000000;FTL||Supplier_132||Hub_81||FTL_DE_W-GB_1000
Supplier_132;Hub_81;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_132;Hub_82;1.400,0000000000;FTL||Supplier_132||Hub_82||FTL_DE_W-ES_1500
Supplier_132;Hub_82;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
Supplier_132;Hub_83;200,0000000000;FTL||Supplier_132||Hub_83||FTL_DE_W-DE_W_250
Supplier_132;Hub_83;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_250
Supplier_132;Hub_84;900,0000000000;FTL||Supplier_132||Hub_84||FTL_DE_W-IT_1000
Supplier_132;Hub_84;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT_1000
Supplier_132;Hub_85;400,0000000000;FTL||Supplier_132||Hub_85||FTL_DE_W-DE_W_500
Supplier_132;Hub_85;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W_500
Supplier_133;Hub_81;1.000,0000000000;FTL||Supplier_133||Hub_81||FTL_DE_W-GB_1000
Supplier_133;Hub_81;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-GB_1000
Supplier_133;Hub_82;1.300,0000000000;FTL||Supplier_133||Hub_82||FTL_DE_W-ES_1500
Supplier_133;Hub_82;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES_1500
