#location_org;location_dest;commodity_name;interval_lowerbound;interval_upperbound
Supplier_115;Plant_10;Article_3859;1190;1400
Supplier_201;Plant_6;Article_386;112;128
Supplier_351;Plant_5;Article_3860;10;15
Supplier_151;Plant_15;Article_3861;2000;2000
Supplier_151;Plant_15;Article_3862;192;384
Supplier_214;Plant_15;Article_3863;160;320
Supplier_212;Plant_19;Article_3864;60;60
Supplier_321;Plant_19;Article_3865;9;13
Supplier_231;Plant_4;Article_3866;108;108
Supplier_351;Plant_5;Article_3867;10;10
Supplier_214;Plant_15;Article_3868;320;480
Supplier_151;Plant_15;Article_3869;192;384
Supplier_351;Plant_7;Article_387;20;20
Supplier_212;Plant_19;Article_3871;60;60
Supplier_321;Plant_19;Article_3873;2;4
Supplier_231;Plant_4;Article_3874;108;108
Supplier_115;Plant_10;Article_3875;1190;1400
Supplier_351;Plant_5;Article_3876;10;20
Supplier_214;Plant_15;Article_3877;160;160
Supplier_364;Plant_10;Article_3878;980;980
Supplier_321;Plant_19;Article_3879;2,5;5,5
Supplier_219;Plant_21;Article_388;3600;7200
Supplier_231;Plant_4;Article_3880;108;108
Supplier_212;Plant_19;Article_3881;60;120
Supplier_351;Plant_5;Article_3882;10;20
Supplier_212;Plant_19;Article_3884;300;555
Supplier_214;Plant_15;Article_3885;2720;3200
Supplier_364;Plant_10;Article_3886;900;1600
Supplier_321;Plant_19;Article_3887;1,5;2,5
Supplier_135;Plant_15;Article_3888;187,5;322,5
Supplier_312;Plant_4;Article_389;165;264
Supplier_214;Plant_15;Article_3891;2840;3200
Supplier_364;Plant_10;Article_3895;600;900
Supplier_321;Plant_19;Article_3896;1,5;2,5
Supplier_351;Plant_5;Article_3898;10;30
Supplier_212;Plant_19;Article_3899;672;1152
Supplier_321;Plant_19;Article_3900;1,75;5,25
Supplier_249;Plant_11;Article_3901;312;468
Supplier_364;Plant_10;Article_3902;576;720
Supplier_135;Plant_15;Article_3903;80;160
Supplier_214;Plant_15;Article_3905;60;60
Supplier_321;Plant_19;Article_3906;3;5
Supplier_212;Plant_19;Article_3907;120;180
Supplier_249;Plant_11;Article_3908;468;468
Supplier_135;Plant_15;Article_3910;210;300
Supplier_214;Plant_15;Article_3911;160;320
Supplier_364;Plant_10;Article_3912;787,5;1600
Supplier_276;Plant_19;Article_3914;4,5;7,5
Supplier_351;Plant_5;Article_3915;20;40
Supplier_190;Plant_3;Article_3916;273;299
Supplier_321;Plant_19;Article_3917;13;18
Supplier_351;Plant_5;Article_3919;100;100
Supplier_151;Plant_4;Article_392;160;200
Supplier_190;Plant_3;Article_3920;273;299
Supplier_276;Plant_19;Article_3921;4,5;10,5
Supplier_254;Plant_2;Article_3922;5674,5;6084
Supplier_321;Plant_19;Article_3923;15,25;16,25
Supplier_351;Plant_5;Article_3926;100;100
Supplier_190;Plant_3;Article_3927;561;595
Supplier_210;Plant_11;Article_3929;60;60
Supplier_321;Plant_19;Article_3930;3,75;5,25
Supplier_276;Plant_19;Article_3932;3;4,5
Supplier_98;Plant_10;Article_3933;100;100
Supplier_276;Plant_19;Article_3934;3,75;5,25
Supplier_321;Plant_19;Article_3937;2;5
Supplier_190;Plant_3;Article_3938;850;918
Supplier_276;Plant_19;Article_3941;3;6
Supplier_190;Plant_3;Article_3943;85;119
Supplier_351;Plant_5;Article_3946;60;60
Supplier_276;Plant_19;Article_3948;3;9,75
Supplier_321;Plant_19;Article_3949;3;8
Supplier_219;Plant_21;Article_395;740;1060
Supplier_214;Plant_15;Article_3953;60;60
Supplier_351;Plant_5;Article_3954;10;22,5
Supplier_276;Plant_19;Article_3955;16,5;24
Supplier_321;Plant_19;Article_3956;1;5,75
Supplier_190;Plant_3;Article_3958;481;507
Supplier_276;Plant_19;Article_3959;3;7,5
Supplier_351;Plant_7;Article_396;80;80
Supplier_214;Plant_15;Article_3963;320;480
Supplier_321;Plant_19;Article_3964;3,5;4,5
Supplier_190;Plant_3;Article_3965;481;507
Supplier_321;Plant_19;Article_3969;2,75;4
Supplier_276;Plant_19;Article_3970;4,5;7,5
Supplier_214;Plant_15;Article_3971;160;320
Supplier_321;Plant_19;Article_3972;1;10
Supplier_358;Plant_3;Article_3974;67,5;420
Supplier_351;Plant_5;Article_3975;267,5;515
Supplier_276;Plant_19;Article_3977;4;6
Supplier_321;Plant_19;Article_3978;5,5;11
Supplier_312;Plant_4;Article_398;36;36
Supplier_276;Plant_19;Article_3980;4;4
Supplier_358;Plant_3;Article_3981;30;360
Supplier_351;Plant_5;Article_3982;325;512,5
Supplier_321;Plant_19;Article_3984;1;2
Supplier_351;Plant_5;Article_3986;275;485
Supplier_210;Plant_11;Article_3987;60;60
Supplier_358;Plant_3;Article_3988;45;420
Supplier_276;Plant_19;Article_3990;4;5
Supplier_321;Plant_19;Article_3991;2;2
Supplier_210;Plant_11;Article_3992;180;240
Supplier_351;Plant_5;Article_3994;20;30
Supplier_276;Plant_19;Article_3996;4;4
Supplier_326;Plant_21;Article_3998;100;140
Supplier_351;Plant_5;Article_3999;20;40
Supplier_108;Plant_6;Article_4;50;120
Supplier_351;Plant_7;Article_400;40;40
Supplier_210;Plant_11;Article_4000;180;210
Supplier_276;Plant_19;Article_4001;8;21
Supplier_321;Plant_19;Article_4003;6;7
Supplier_151;Plant_15;Article_4005;6000;6000
Supplier_326;Plant_21;Article_4006;40;110
Supplier_351;Plant_5;Article_4007;50;135
Supplier_276;Plant_19;Article_4008;3,75;5,25
Supplier_321;Plant_19;Article_4009;5;7
Supplier_219;Plant_21;Article_401;1200;1720
Supplier_210;Plant_11;Article_4011;60;60
Supplier_283;Plant_15;Article_4012;10;30
Supplier_351;Plant_5;Article_4013;55;140
Supplier_321;Plant_19;Article_4014;1,75;3,25
Supplier_276;Plant_19;Article_4015;8;20
Supplier_351;Plant_5;Article_4016;60;140
Supplier_358;Plant_3;Article_4017;60;405
Supplier_321;Plant_19;Article_4019;1,75;3,25
Supplier_276;Plant_19;Article_4020;4;4
Supplier_210;Plant_11;Article_4022;225;300
Supplier_283;Plant_15;Article_4024;99;198
Supplier_276;Plant_19;Article_4025;12;12
Supplier_351;Plant_5;Article_4026;62,5;90
Supplier_214;Plant_19;Article_4027;42;42
Supplier_283;Plant_15;Article_4028;60;60
Supplier_351;Plant_5;Article_4030;5;5
Supplier_126;Plant_4;Article_4031;32;32
Supplier_214;Plant_19;Article_4032;42;42
Supplier_276;Plant_19;Article_4033;12;12
Supplier_358;Plant_3;Article_4035;6,25;30
Supplier_126;Plant_4;Article_4036;344;576
Supplier_214;Plant_19;Article_4037;63;84
Supplier_283;Plant_15;Article_4038;60;60
Supplier_351;Plant_5;Article_4039;5;5
Supplier_276;Plant_19;Article_4040;54;54
Supplier_276;Plant_19;Article_4041;57;57
Supplier_358;Plant_3;Article_4042;7,5;16,5
Supplier_126;Plant_4;Article_4043;32;32
Supplier_214;Plant_19;Article_4044;63;84
Supplier_351;Plant_5;Article_4045;1265;1730
Supplier_283;Plant_15;Article_4046;99;198
Supplier_276;Plant_19;Article_4047;69;69
Supplier_214;Plant_19;Article_4049;84;94,5
Supplier_151;Plant_4;Article_405;40;40
Supplier_126;Plant_4;Article_4050;344;576
Supplier_283;Plant_15;Article_4051;60;120
Supplier_276;Plant_19;Article_4052;69;69
Supplier_283;Plant_15;Article_4053;792;1089
Supplier_214;Plant_19;Article_4055;84;84
Supplier_283;Plant_15;Article_4057;297;396
Supplier_212;Plant_19;Article_4058;112;112
Supplier_276;Plant_19;Article_4059;18;18
Supplier_312;Plant_4;Article_406;44;44
Supplier_358;Plant_3;Article_4060;20;50
Supplier_231;Plant_4;Article_4061;108;432
Supplier_214;Plant_19;Article_4062;199,5;252
Supplier_212;Plant_19;Article_4065;80;160
Supplier_276;Plant_19;Article_4066;15;15
Supplier_358;Plant_3;Article_4067;20;40
Supplier_231;Plant_4;Article_4068;108;432
Supplier_214;Plant_19;Article_4069;210;252
Supplier_212;Plant_19;Article_4071;80;80
Supplier_276;Plant_19;Article_4072;12;12
Supplier_276;Plant_19;Article_4074;15;15
Supplier_358;Plant_3;Article_4076;60;120
Supplier_276;Plant_19;Article_4077;3;9
Supplier_276;Plant_19;Article_4078;3;3
Supplier_276;Plant_19;Article_4079;15;15
Supplier_358;Plant_3;Article_4082;60;120
Supplier_276;Plant_19;Article_4083;3;6
Supplier_241;Plant_6;Article_4088;96;192
Supplier_276;Plant_19;Article_4089;15;15
Supplier_351;Plant_7;Article_409;40;40
Supplier_358;Plant_3;Article_4091;60;100
Supplier_276;Plant_19;Article_4093;18;21,75
Supplier_276;Plant_19;Article_4094;66;66
Supplier_358;Plant_3;Article_4096;30;97,5
Supplier_241;Plant_6;Article_4098;16;16
Supplier_358;Plant_3;Article_4100;15;15
Supplier_276;Plant_19;Article_4101;69;69
Supplier_241;Plant_6;Article_4104;16;16
Supplier_358;Plant_3;Article_4105;30;97,5
Supplier_321;Plant_19;Article_4106;12,25;14,75
Supplier_321;Plant_19;Article_4108;4;10,25
Supplier_241;Plant_6;Article_4113;1;1,5
Supplier_321;Plant_19;Article_4115;2,75;3,25
Supplier_315;Plant_6;Article_4119;480;600
Supplier_151;Plant_4;Article_412;40;80
Supplier_321;Plant_19;Article_4121;3;5
Supplier_156;Plant_4;Article_4122;17,5;60
Supplier_156;Plant_19;Article_4124;50;120
Supplier_214;Plant_19;Article_4125;63;84
Supplier_156;Plant_19;Article_4126;60;110
Supplier_156;Plant_4;Article_4127;32;79
Supplier_214;Plant_19;Article_4128;42;84
Supplier_336;Plant_10;Article_4129;300;300
Supplier_156;Plant_4;Article_4131;32;84
Supplier_321;Plant_19;Article_4133;2;2
Supplier_336;Plant_10;Article_4137;2700;2700
Supplier_113;Plant_15;Article_4139;70;70
Supplier_312;Plant_4;Article_414;72;108
Supplier_156;Plant_19;Article_4140;60;100
Supplier_156;Plant_4;Article_4141;20;60
Supplier_156;Plant_19;Article_4145;60;80
Supplier_156;Plant_19;Article_4149;110;200
Supplier_255;Plant_15;Article_4154;3000;3000
Supplier_156;Plant_19;Article_4155;60;80
Supplier_351;Plant_5;Article_4157;40;80
Supplier_351;Plant_7;Article_416;940;940
Supplier_364;Plant_10;Article_4160;1144;1144
Supplier_156;Plant_19;Article_4162;20;40
Supplier_231;Plant_4;Article_4163;216;243
Supplier_212;Plant_19;Article_4166;80;80
Supplier_321;Plant_19;Article_4167;23;26
Supplier_364;Plant_10;Article_4169;600;900
Supplier_212;Plant_19;Article_4171;240;320
Supplier_351;Plant_5;Article_4172;40;100
Supplier_364;Plant_10;Article_4173;980;980
Supplier_321;Plant_19;Article_4174;23;26
Supplier_212;Plant_19;Article_4178;80;80
Supplier_212;Plant_19;Article_4180;80;100
Supplier_214;Plant_19;Article_4183;42;42
Supplier_212;Plant_19;Article_4184;80;80
Supplier_212;Plant_19;Article_4187;240;320
Supplier_214;Plant_19;Article_4188;42;42
Supplier_151;Plant_4;Article_419;160;200
Supplier_214;Plant_19;Article_4193;42;42
Supplier_212;Plant_19;Article_4194;470;570
Supplier_214;Plant_19;Article_4199;42;42
Supplier_201;Plant_6;Article_420;16;16
Supplier_212;Plant_19;Article_4200;440;570
Supplier_231;Plant_4;Article_4201;250;375
Supplier_151;Plant_15;Article_4202;12;12
Supplier_214;Plant_19;Article_4203;42;42
Supplier_156;Plant_19;Article_4204;35;40
Supplier_156;Plant_19;Article_4206;20;20
Supplier_151;Plant_15;Article_4207;12;30
Supplier_358;Plant_3;Article_4209;60;120
Supplier_325;Plant_15;Article_4210;40;80
Supplier_321;Plant_19;Article_4211;9;12
Supplier_135;Plant_15;Article_4212;300;360
Supplier_321;Plant_19;Article_4213;1;1
Supplier_358;Plant_3;Article_4214;60;120
Supplier_325;Plant_15;Article_4215;160;240
Supplier_321;Plant_19;Article_4216;3;5,5
Supplier_135;Plant_15;Article_4217;277,5;360
Supplier_321;Plant_19;Article_4218;5;11
Supplier_351;Plant_7;Article_422;40;40
Supplier_321;Plant_19;Article_4220;2;7
Supplier_321;Plant_19;Article_4221;4,5;6,5
Supplier_358;Plant_3;Article_4224;7;7
Supplier_321;Plant_19;Article_4225;4,25;11,75
Supplier_321;Plant_19;Article_4226;8;8
Supplier_325;Plant_15;Article_4229;40;80
Supplier_321;Plant_19;Article_4230;1;2,25
Supplier_321;Plant_19;Article_4231;2,75;4,75
Supplier_321;Plant_19;Article_4235;3,5;7,25
Supplier_358;Plant_3;Article_4236;7;7
Supplier_151;Plant_15;Article_4237;112;112
Supplier_321;Plant_19;Article_4238;3;7
Supplier_312;Plant_4;Article_424;44;44
Supplier_326;Plant_21;Article_4240;100;100
Supplier_321;Plant_19;Article_4243;7,5;10
Supplier_321;Plant_19;Article_4244;3;6,5
Supplier_321;Plant_19;Article_4246;1,75;5
Supplier_358;Plant_3;Article_4249;48;144
Supplier_135;Plant_15;Article_4250;960;1120
Supplier_321;Plant_19;Article_4251;1;3
Supplier_321;Plant_19;Article_4253;1,25;5,5
Supplier_321;Plant_19;Article_4254;9,5;12,25
Supplier_151;Plant_15;Article_4255;252;504
Supplier_321;Plant_19;Article_4257;1,5;3,5
Supplier_156;Plant_19;Article_4259;20;20
Supplier_201;Plant_6;Article_426;96;128
Supplier_321;Plant_19;Article_4260;2,75;4,25
Supplier_358;Plant_3;Article_4261;60;95
Supplier_151;Plant_15;Article_4262;450;537,5
Supplier_321;Plant_19;Article_4263;1;1
Supplier_321;Plant_19;Article_4264;2;5
Supplier_160;Plant_15;Article_4265;1140;1200
Supplier_321;Plant_19;Article_4267;18,5;39,5
Supplier_321;Plant_19;Article_4268;13;16
Supplier_151;Plant_4;Article_427;40;40
Supplier_321;Plant_19;Article_4272;2,25;4,75
Supplier_321;Plant_19;Article_4273;5;7
Supplier_151;Plant_15;Article_4274;450;537,5
Supplier_321;Plant_19;Article_4275;3;3
Supplier_151;Plant_15;Article_4276;50;100
Supplier_321;Plant_19;Article_4277;6,5;11,5
Supplier_321;Plant_19;Article_4278;3,25;5
Supplier_151;Plant_15;Article_4279;50;50
Supplier_276;Plant_19;Article_4280;10;10
Supplier_321;Plant_19;Article_4281;4;5
Supplier_321;Plant_19;Article_4283;2,25;2,75
Supplier_151;Plant_15;Article_4284;50;50
Supplier_358;Plant_3;Article_4285;30;30
Supplier_321;Plant_19;Article_4288;9;9
Supplier_321;Plant_19;Article_4289;5;6
Supplier_151;Plant_15;Article_4292;50;100
Supplier_321;Plant_19;Article_4293;5;7
Supplier_321;Plant_19;Article_4294;1;4
Supplier_358;Plant_3;Article_4295;30;30
Supplier_358;Plant_3;Article_4296;40;115
Supplier_231;Plant_15;Article_4297;54;54
Supplier_321;Plant_19;Article_4298;2,75;3,25
Supplier_321;Plant_19;Article_4299;1,75;3,25
Supplier_276;Plant_19;Article_4301;216;588
Supplier_321;Plant_19;Article_4302;1;5,5
Supplier_358;Plant_3;Article_4303;40;120
Supplier_231;Plant_15;Article_4304;54;54
Supplier_321;Plant_19;Article_4305;3,75;7,75
Supplier_321;Plant_19;Article_4306;5,5;11
Supplier_321;Plant_19;Article_4307;1;1
Supplier_276;Plant_19;Article_4308;96;192
Supplier_351;Plant_8;Article_4311;682,5;1587,5
Supplier_231;Plant_15;Article_4312;180;252
Supplier_231;Plant_4;Article_4313;80;160
Supplier_321;Plant_19;Article_4314;1;3
Supplier_321;Plant_19;Article_4316;6;11
Supplier_276;Plant_19;Article_4317;72;120
Supplier_321;Plant_19;Article_4318;6,25;6,75
Supplier_351;Plant_7;Article_432;1040;1040
Supplier_231;Plant_15;Article_4320;36;54
Supplier_321;Plant_19;Article_4323;2;2
Supplier_276;Plant_19;Article_4325;54;120
Supplier_321;Plant_19;Article_4326;1;3
Supplier_321;Plant_19;Article_4327;1;2,5
Supplier_358;Plant_3;Article_4328;30;120
Supplier_321;Plant_19;Article_4329;1;2
Supplier_231;Plant_15;Article_4334;18;18
Supplier_276;Plant_19;Article_4336;72;168
Supplier_358;Plant_3;Article_4337;30;105
Supplier_321;Plant_19;Article_4338;1,75;2,5
Supplier_321;Plant_19;Article_4341;1;6
Supplier_231;Plant_15;Article_4342;162;238,5
Supplier_276;Plant_19;Article_4343;48;192
Supplier_231;Plant_15;Article_4344;36;54
Supplier_276;Plant_19;Article_4345;63;153
Supplier_321;Plant_19;Article_4347;4;6
Supplier_321;Plant_19;Article_4348;3;6,75
Supplier_321;Plant_19;Article_4349;5;7,5
Supplier_151;Plant_4;Article_435;40;40
Supplier_151;Plant_15;Article_4350;252;504
Supplier_231;Plant_15;Article_4351;18;18
Supplier_276;Plant_19;Article_4352;12;48
Supplier_156;Plant_19;Article_4353;120;120
Supplier_321;Plant_19;Article_4355;2,25;6,75
Supplier_151;Plant_15;Article_4356;1150;1150
Supplier_321;Plant_19;Article_4357;13;15,25
Supplier_321;Plant_19;Article_4358;4,75;6,5
Supplier_321;Plant_19;Article_4360;2,5;4,5
Supplier_321;Plant_19;Article_4364;3;5
Supplier_321;Plant_19;Article_4365;2;2
Supplier_365;Plant_15;Article_4366;168;273
Supplier_76;Plant_15;Article_4366;252;252
Supplier_321;Plant_19;Article_4367;1,75;4
Supplier_321;Plant_19;Article_4369;6;7
Supplier_358;Plant_3;Article_4371;40;70
Supplier_321;Plant_19;Article_4372;1,5;3
Supplier_365;Plant_15;Article_4373;192;261
Supplier_76;Plant_15;Article_4373;234;252
Supplier_321;Plant_19;Article_4375;2,5;3,5
Supplier_321;Plant_19;Article_4376;1,75;3
Supplier_365;Plant_15;Article_4379;189;315
Supplier_76;Plant_15;Article_4379;252;252
Supplier_351;Plant_7;Article_438;640;640
Supplier_358;Plant_3;Article_4380;40;120
Supplier_276;Plant_19;Article_4381;24;54
Supplier_321;Plant_19;Article_4382;5,5;10,5
Supplier_321;Plant_19;Article_4383;2,5;3,5
Supplier_365;Plant_15;Article_4385;219;243
Supplier_76;Plant_15;Article_4385;243;261
Supplier_358;Plant_3;Article_4387;40;120
Supplier_276;Plant_19;Article_4388;45;54
Supplier_201;Plant_6;Article_439;16;16
Supplier_321;Plant_19;Article_4391;10;20
Supplier_321;Plant_19;Article_4392;1,5;3
Supplier_333;Plant_15;Article_4394;2025;3750
Supplier_321;Plant_19;Article_4395;1;1
Supplier_325;Plant_15;Article_4396;120;280
Supplier_276;Plant_19;Article_4397;12;33
Supplier_321;Plant_19;Article_4398;1,5;2
Supplier_321;Plant_19;Article_4399;6;6
Supplier_108;Plant_6;Article_440;511;1241
Supplier_333;Plant_15;Article_4402;20;40
Supplier_321;Plant_19;Article_4403;2,75;6,25
Supplier_276;Plant_19;Article_4404;67,5;132
Supplier_321;Plant_19;Article_4405;3;7
Supplier_358;Plant_3;Article_4406;60;127,5
Supplier_231;Plant_15;Article_4407;216;270
Supplier_321;Plant_19;Article_4408;2;3,5
Supplier_151;Plant_15;Article_4409;96;160
Supplier_321;Plant_19;Article_4412;3;4,5
Supplier_239;Plant_3;Article_4413;192;192
Supplier_231;Plant_15;Article_4414;54;54
Supplier_304;Plant_18;Article_4415;720;960
Supplier_321;Plant_19;Article_4416;1,25;1,75
Supplier_321;Plant_19;Article_4419;7,5;15,25
Supplier_351;Plant_8;Article_442;20;32,5
Supplier_151;Plant_15;Article_4420;960;960
Supplier_333;Plant_15;Article_4421;40;80
Supplier_321;Plant_19;Article_4422;2;6
Supplier_231;Plant_15;Article_4423;54;54
Supplier_239;Plant_3;Article_4426;192;192
Supplier_321;Plant_19;Article_4427;1,75;3
Supplier_321;Plant_19;Article_4428;3;10
Supplier_231;Plant_15;Article_4430;216;270
Supplier_333;Plant_15;Article_4432;100;200
Supplier_255;Plant_15;Article_4433;8600;11000
Supplier_321;Plant_19;Article_4434;3;4
Supplier_231;Plant_15;Article_4435;54;60
Supplier_321;Plant_19;Article_4436;2,5;3,5
Supplier_286;Plant_7;Article_4438;700;700
Supplier_231;Plant_15;Article_4439;180;240
Supplier_321;Plant_19;Article_4440;1,75;7
Supplier_231;Plant_15;Article_4442;54;54
Supplier_364;Plant_10;Article_4443;2000;2000
Supplier_304;Plant_18;Article_4444;70;70
Supplier_321;Plant_19;Article_4445;2,75;5,25
Supplier_239;Plant_3;Article_4446;1536;1536
Supplier_231;Plant_15;Article_4447;54;54
Supplier_321;Plant_19;Article_4448;7;13
Supplier_240;Plant_15;Article_4449;1102;1178
Supplier_364;Plant_10;Article_4450;2000;2000
Supplier_321;Plant_19;Article_4451;1;4,75
Supplier_151;Plant_15;Article_4452;48;64
Supplier_239;Plant_3;Article_4453;1536;1536
Supplier_321;Plant_19;Article_4455;5;6
Supplier_151;Plant_15;Article_4456;28;28
Supplier_321;Plant_19;Article_4458;1;1
Supplier_351;Plant_7;Article_446;620;620
Supplier_231;Plant_15;Article_4460;60;60
Supplier_321;Plant_19;Article_4462;1;1
Supplier_151;Plant_15;Article_4463;28;28
Supplier_231;Plant_15;Article_4464;57;60
Supplier_151;Plant_15;Article_4465;12;12
Supplier_321;Plant_19;Article_4468;4;5
Supplier_321;Plant_19;Article_4469;4;18
Supplier_231;Plant_15;Article_4471;180;240
Supplier_151;Plant_15;Article_4472;140;280
Supplier_151;Plant_15;Article_4474;30;78
Supplier_321;Plant_19;Article_4475;1;3,5
Supplier_321;Plant_19;Article_4476;3;4
Supplier_231;Plant_15;Article_4477;54;54
Supplier_129;Plant_3;Article_4478;126;126
Supplier_239;Plant_3;Article_4479;768;768
Supplier_351;Plant_8;Article_448;5;5
Supplier_231;Plant_15;Article_4482;216;256,5
Supplier_321;Plant_19;Article_4483;2;4
Supplier_321;Plant_19;Article_4485;3;7
Supplier_231;Plant_15;Article_4492;54;54
Supplier_239;Plant_3;Article_4493;768;768
Supplier_321;Plant_19;Article_4494;2,5;8
Supplier_321;Plant_19;Article_4495;5;8
Supplier_321;Plant_19;Article_4496;6,75;17
Supplier_231;Plant_15;Article_4499;54;54
Supplier_321;Plant_19;Article_4500;1,5;2,5
Supplier_321;Plant_19;Article_4501;1,5;5
Supplier_239;Plant_3;Article_4502;768;768
Supplier_321;Plant_19;Article_4503;3;5
Supplier_231;Plant_15;Article_4504;216;270
Supplier_321;Plant_19;Article_4505;2,5;6
Supplier_239;Plant_3;Article_4506;768;768
Supplier_321;Plant_19;Article_4509;2;4
Supplier_151;Plant_4;Article_451;40;40
Supplier_212;Plant_19;Article_4514;264;594
Supplier_321;Plant_19;Article_4515;2;2
Supplier_212;Plant_19;Article_4516;528;528
Supplier_156;Plant_19;Article_4517;20;20
Supplier_212;Plant_19;Article_4521;60;60
Supplier_156;Plant_19;Article_4526;20;40
Supplier_336;Plant_10;Article_4527;3000;3000
Supplier_321;Plant_19;Article_4528;2;2
Supplier_347;Plant_9;Article_4529;150;228,5714286
Supplier_212;Plant_19;Article_4530;60;120
Supplier_156;Plant_19;Article_4532;25;35
Supplier_212;Plant_19;Article_4533;210;360
Supplier_156;Plant_19;Article_4535;20;20
Supplier_321;Plant_19;Article_4536;9,5;12,5
Supplier_129;Plant_3;Article_4538;441;567
Supplier_151;Plant_15;Article_4539;90;198
Supplier_351;Plant_7;Article_454;640;640
Supplier_212;Plant_19;Article_4541;120;120
Supplier_321;Plant_19;Article_4542;4;8
Supplier_255;Plant_15;Article_4543;2925;3825
Supplier_358;Plant_3;Article_4544;60;90
Supplier_151;Plant_15;Article_4546;24;48
Supplier_212;Plant_19;Article_4548;120;120
Supplier_156;Plant_19;Article_4549;20;20
Supplier_351;Plant_8;Article_455;21,5;35
Supplier_321;Plant_19;Article_4552;16;24
Supplier_212;Plant_19;Article_4555;120;120
Supplier_156;Plant_19;Article_4556;20;20
Supplier_212;Plant_19;Article_4557;240;360
Supplier_129;Plant_3;Article_4560;283,5;346,5
Supplier_321;Plant_19;Article_4562;14;14
Supplier_231;Plant_15;Article_4564;162;240
Supplier_156;Plant_19;Article_4565;30;75
Supplier_286;Plant_7;Article_4566;700;875
Supplier_129;Plant_3;Article_4568;126;126
Supplier_212;Plant_19;Article_4569;120;120
Supplier_321;Plant_19;Article_4570;4;8
Supplier_231;Plant_15;Article_4572;54;60
Supplier_151;Plant_15;Article_4573;1780;1780
Supplier_156;Plant_19;Article_4574;20;20
Supplier_129;Plant_3;Article_4575;126;126
Supplier_286;Plant_7;Article_4576;1400;1400
Supplier_321;Plant_19;Article_4578;22,25;26,75
Supplier_212;Plant_19;Article_4579;120;120
Supplier_255;Plant_15;Article_4580;2925;3825
Supplier_129;Plant_3;Article_4581;126;126
Supplier_212;Plant_19;Article_4583;120;120
Supplier_321;Plant_19;Article_4584;4;10
Supplier_286;Plant_7;Article_4587;700;700
Supplier_156;Plant_19;Article_4589;20;20
Supplier_129;Plant_3;Article_4591;126;126
Supplier_321;Plant_19;Article_4592;13;19
Supplier_151;Plant_15;Article_4593;2500;2500
Supplier_129;Plant_3;Article_4594;535,5;598,5
Supplier_321;Plant_19;Article_4595;4;6
Supplier_231;Plant_15;Article_4596;54;60
Supplier_156;Plant_19;Article_4597;20;25
Supplier_321;Plant_19;Article_4598;4,25;11
Supplier_151;Plant_4;Article_46;280;280
Supplier_321;Plant_19;Article_4601;3;4
Supplier_129;Plant_3;Article_4602;126;126
Supplier_321;Plant_19;Article_4603;16;28
Supplier_151;Plant_15;Article_4604;2000;3000
Supplier_231;Plant_15;Article_4605;54;54
Supplier_156;Plant_19;Article_4607;20;20
Supplier_321;Plant_19;Article_4608;1;4,5
Supplier_151;Plant_15;Article_4609;1780;1780
Supplier_351;Plant_8;Article_461;5;5
Supplier_231;Plant_15;Article_4610;54;54
Supplier_321;Plant_19;Article_4612;5;19
Supplier_129;Plant_3;Article_4613;126;126
Supplier_321;Plant_19;Article_4615;6,75;19
Supplier_156;Plant_19;Article_4616;20;25
Supplier_129;Plant_3;Article_4617;126;126
Supplier_231;Plant_15;Article_4618;120;240
Supplier_321;Plant_19;Article_4619;4;4
Supplier_201;Plant_6;Article_462;32;48
Supplier_232;Plant_21;Article_4620;347;347
Supplier_321;Plant_19;Article_4621;5;5
Supplier_239;Plant_10;Article_4624;192;288
Supplier_321;Plant_19;Article_4628;14;14
Supplier_128;Plant_11;Article_4629;160;210
Supplier_232;Plant_21;Article_4630;138;230
Supplier_239;Plant_10;Article_4631;96;96
Supplier_321;Plant_19;Article_4633;2;2
Supplier_232;Plant_21;Article_4634;138;270,25
Supplier_239;Plant_10;Article_4636;24;72
Supplier_264;Plant_11;Article_4637;122,5;200
Supplier_326;Plant_15;Article_4640;4;4
Supplier_363;Plant_15;Article_4640;12;12
Supplier_321;Plant_19;Article_4641;9,25;9,75
Supplier_239;Plant_10;Article_4642;24;24
Supplier_264;Plant_11;Article_4644;100;200
Supplier_363;Plant_15;Article_4645;4;4
Supplier_321;Plant_19;Article_4646;7;10
Supplier_232;Plant_21;Article_4650;63,25;189,75
Supplier_239;Plant_10;Article_4651;1080;1260
Supplier_326;Plant_15;Article_4652;22;26
Supplier_363;Plant_15;Article_4652;28;36
Supplier_321;Plant_19;Article_4653;5,25;5,75
Supplier_232;Plant_21;Article_4657;57,5;161
Supplier_239;Plant_10;Article_4658;180;180
Supplier_326;Plant_15;Article_4660;25;27
Supplier_363;Plant_15;Article_4660;26;30
Supplier_321;Plant_19;Article_4661;5,5;10
Supplier_239;Plant_10;Article_4664;720;1440
Supplier_363;Plant_15;Article_4666;4;4
Supplier_321;Plant_19;Article_4667;9,5;18
Supplier_351;Plant_8;Article_467;5;15
Supplier_239;Plant_10;Article_4671;180;180
Supplier_239;Plant_10;Article_4675;400;640
Supplier_363;Plant_15;Article_4676;4;4
Supplier_321;Plant_19;Article_4677;5,75;15
Supplier_239;Plant_10;Article_4682;20;20
Supplier_261;Plant_15;Article_4684;440;640
Supplier_321;Plant_19;Article_4685;11;15
Supplier_322;Plant_21;Article_4687;120;312
Supplier_239;Plant_10;Article_4689;480;600
Supplier_214;Plant_19;Article_4691;2,5;3
