#location_org;location_dest;commodity_name;interval_lowerbound;interval_upperbound
Supplier_151;Plant_4;Article_435;42,66666667;52,99462226
Supplier_151;Plant_15;Article_4350;352,8;482,9322404
Supplier_231;Plant_15;Article_4351;18;18
Supplier_276;Plant_19;Article_4352;32,57142857;56,28399305
Supplier_156;Plant_19;Article_4353;137,1428571;182,4985939
Supplier_321;Plant_19;Article_4355;5;8,527668415
Supplier_151;Plant_15;Article_4356;1150;1150
Supplier_321;Plant_19;Article_4357;14,25;15,75
Supplier_321;Plant_19;Article_4358;5,75;7,457825128
Supplier_321;Plant_19;Article_4360;3,428571429;5,146820815
Supplier_321;Plant_19;Article_4364;4,4;6,702172887
Supplier_321;Plant_19;Article_4365;2;2
Supplier_365;Plant_15;Article_4366;225,75;299,996212
Supplier_76;Plant_15;Article_4366;252;278,5631323
Supplier_321;Plant_19;Article_4367;3,25;5,87995564
Supplier_321;Plant_19;Article_4369;6,8;8,967948339
Supplier_358;Plant_3;Article_4371;60;93,46640106
Supplier_321;Plant_19;Article_4372;3;5,19089023
Supplier_365;Plant_15;Article_4373;234;317,1384388
Supplier_76;Plant_15;Article_4373;252;285,081717
Supplier_321;Plant_19;Article_4375;3;4,414213562
Supplier_321;Plant_19;Article_4376;2,25;3,207427108
Supplier_365;Plant_15;Article_4379;252;327,131884
Supplier_76;Plant_15;Article_4379;252;278,5631323
Supplier_351;Plant_7;Article_438;640;640
Supplier_358;Plant_3;Article_4380;90,90909091;140,5659219
Supplier_276;Plant_19;Article_4381;45,33333333;74,43659776
Supplier_321;Plant_19;Article_4382;8;13
Supplier_321;Plant_19;Article_4383;3;4,414213562
Supplier_365;Plant_15;Article_4385;234;288,4268841
Supplier_76;Plant_15;Article_4385;256;287,8998433
Supplier_358;Plant_3;Article_4387;82;121,9473337
Supplier_276;Plant_19;Article_4388;52,5;74,37775957
Supplier_201;Plant_6;Article_439;16;16
Supplier_321;Plant_19;Article_4391;15,2;24,40326029
Supplier_321;Plant_19;Article_4392;2,333333333;3,860858565
Supplier_333;Plant_15;Article_4394;2775;3998,412903
Supplier_321;Plant_19;Article_4395;1;1
Supplier_325;Plant_15;Article_4396;228,5714286;354,5192636
Supplier_276;Plant_19;Article_4397;26;45,22498375
Supplier_321;Plant_19;Article_4398;1,666666667;2,244016936
Supplier_321;Plant_19;Article_4399;6;6
Supplier_108;Plant_6;Article_440;936,8333333;1438,760027
Supplier_333;Plant_15;Article_4402;26,15384615;35,76153538
Supplier_321;Plant_19;Article_4403;4,25;6,74284691
Supplier_276;Plant_19;Article_4404;106,7142857;152,7818424
Supplier_321;Plant_19;Article_4405;5;10,65685425
Supplier_358;Plant_3;Article_4406;100;153,2575219
Supplier_231;Plant_15;Article_4407;213,4285714;276,1155489
Supplier_321;Plant_19;Article_4408;3;4,414213562
Supplier_151;Plant_15;Article_4409;128;155,7128129
Supplier_321;Plant_19;Article_4412;3,666666667;5,194191898
Supplier_239;Plant_3;Article_4413;192;192
Supplier_231;Plant_15;Article_4414;54;54
Supplier_304;Plant_18;Article_4415;771,4285714;1005,419273
Supplier_321;Plant_19;Article_4416;1,5;2,207106781
Supplier_321;Plant_19;Article_4419;11,7;17,33816361
Supplier_351;Plant_8;Article_442;31,4375;58,2503545
Supplier_151;Plant_15;Article_4420;960;960
Supplier_333;Plant_15;Article_4421;70,90909091;115,7271454
Supplier_321;Plant_19;Article_4422;4,5;7,838091842
Supplier_231;Plant_15;Article_4423;59,68421053;76,71050598
Supplier_239;Plant_3;Article_4426;192;192
Supplier_321;Plant_19;Article_4427;2,25;3,207427108
Supplier_321;Plant_19;Article_4428;7,384615385;11,84814279
Supplier_231;Plant_15;Article_4430;223,3636364;268,3753232
Supplier_333;Plant_15;Article_4432;160,8695652;226,5072099
Supplier_255;Plant_15;Article_4433;9676,190476;11317,50238
Supplier_321;Plant_19;Article_4434;4;5,549193338
Supplier_231;Plant_15;Article_4435;60,85714286;74,75156422
Supplier_321;Plant_19;Article_4436;3;4,414213562
Supplier_286;Plant_7;Article_4438;905,8823529;1446,102896
Supplier_231;Plant_15;Article_4439;211,3333333;272,6790269
Supplier_321;Plant_19;Article_4440;4,5;7,81662479
Supplier_231;Plant_15;Article_4442;54;54
Supplier_364;Plant_10;Article_4443;2000;2000
Supplier_304;Plant_18;Article_4444;70;70
Supplier_321;Plant_19;Article_4445;4;5,825741858
Supplier_239;Plant_3;Article_4446;1536;1536
Supplier_231;Plant_15;Article_4447;62,1;81,88276762
Supplier_321;Plant_19;Article_4448;9,6;14,89570056
Supplier_240;Plant_15;Article_4449;1112,230769;1251,772106
Supplier_364;Plant_10;Article_4450;2000;2000
Supplier_321;Plant_19;Article_4451;3,625;7,002974879
Supplier_151;Plant_15;Article_4452;59,42857143;81,51066933
Supplier_239;Plant_3;Article_4453;1536;1536
Supplier_321;Plant_19;Article_4455;5,285714286;6,665845404
Supplier_151;Plant_15;Article_4456;28;28
Supplier_321;Plant_19;Article_4458;1;1
Supplier_351;Plant_7;Article_446;620;620
Supplier_231;Plant_15;Article_4460;60;60
Supplier_321;Plant_19;Article_4462;1;1
Supplier_151;Plant_15;Article_4463;28;28
Supplier_231;Plant_15;Article_4464;66;84,86796226
Supplier_151;Plant_15;Article_4465;12;12
Supplier_321;Plant_19;Article_4468;4,4;5,540175425
Supplier_321;Plant_19;Article_4469;12,66666667;22,25832971
Supplier_231;Plant_15;Article_4471;204,2608696;275,5408664
Supplier_151;Plant_15;Article_4472;233,3333333;332,3282827
Supplier_151;Plant_15;Article_4474;54,85714286;84,13414505
Supplier_321;Plant_19;Article_4475;2,428571429;4,416631023
Supplier_321;Plant_19;Article_4476;3,4;4,540175425
Supplier_231;Plant_15;Article_4477;54;54
Supplier_129;Plant_3;Article_4478;126;126
Supplier_239;Plant_3;Article_4479;768;768
Supplier_351;Plant_8;Article_448;5;5
Supplier_231;Plant_15;Article_4482;218,4545455;266,97526
Supplier_321;Plant_19;Article_4483;3,4;5,073320053
Supplier_321;Plant_19;Article_4485;5,666666667;10,28546882
Supplier_231;Plant_15;Article_4492;54;54
Supplier_239;Plant_3;Article_4493;768;768
Supplier_321;Plant_19;Article_4494;6;12,08276253
Supplier_321;Plant_19;Article_4495;6,666666667;9,72171713
Supplier_321;Plant_19;Article_4496;12,9;21,58523652
Supplier_231;Plant_15;Article_4499;57,375;70,875
Supplier_321;Plant_19;Article_4500;2;3,414213562
Supplier_321;Plant_19;Article_4501;3,666666667;7,452605564
Supplier_239;Plant_3;Article_4502;768;768
Supplier_321;Plant_19;Article_4503;5,333333333;9,805469288
Supplier_231;Plant_15;Article_4504;225,8181818;287,3568931
Supplier_321;Plant_19;Article_4505;4,333333333;7,845217918
Supplier_239;Plant_3;Article_4506;768;768
Supplier_321;Plant_19;Article_4509;3;5,828427125
Supplier_151;Plant_4;Article_451;40;40
Supplier_212;Plant_19;Article_4514;528,5625;817,2205373
Supplier_321;Plant_19;Article_4515;2;2
Supplier_212;Plant_19;Article_4516;513,2;716,9839192
Supplier_156;Plant_19;Article_4517;20;20
Supplier_212;Plant_19;Article_4521;72;97,29822128
Supplier_156;Plant_19;Article_4526;33,33333333;56,4273441
Supplier_336;Plant_10;Article_4527;3000;3202,030509
Supplier_321;Plant_19;Article_4528;2;2
Supplier_347;Plant_9;Article_4529;194,0952381;274,8963773
Supplier_212;Plant_19;Article_4530;100;139,0803368
Supplier_156;Plant_19;Article_4532;30;44,14213562
Supplier_212;Plant_19;Article_4533;270;381,7139204
Supplier_156;Plant_19;Article_4535;20;20
Supplier_321;Plant_19;Article_4536;11;15,24264069
Supplier_129;Plant_3;Article_4538;504;682,1909089
Supplier_151;Plant_15;Article_4539;148,8;205,9874112
Supplier_351;Plant_7;Article_454;640;640
Supplier_212;Plant_19;Article_4541;120;120
Supplier_321;Plant_19;Article_4542;7;10,31662479
Supplier_255;Plant_15;Article_4543;3203,571429;3825,729252
Supplier_358;Plant_3;Article_4544;80;123,8178046
Supplier_151;Plant_15;Article_4546;36;69,9411255
Supplier_212;Plant_19;Article_4548;120;120
Supplier_156;Plant_19;Article_4549;23,33333333;31,49829914
Supplier_351;Plant_8;Article_455;34,4;61,88713985
Supplier_321;Plant_19;Article_4552;19,6;24,77687164
Supplier_212;Plant_19;Article_4555;120;120
Supplier_156;Plant_19;Article_4556;20;20
Supplier_212;Plant_19;Article_4557;277,5;361,9985207
Supplier_129;Plant_3;Article_4560;315;404,0954544
Supplier_321;Plant_19;Article_4562;14;18,24264069
Supplier_231;Plant_15;Article_4564;187,4285714;257,8846368
Supplier_156;Plant_19;Article_4565;66,66666667;118,3064446
Supplier_286;Plant_7;Article_4566;875;1225
Supplier_129;Plant_3;Article_4568;126;126
Supplier_212;Plant_19;Article_4569;120;120
Supplier_321;Plant_19;Article_4570;5,6;8,886335345
Supplier_231;Plant_15;Article_4572;60,4;73,90555441
Supplier_151;Plant_15;Article_4573;2002,5;2631,825035
Supplier_156;Plant_19;Article_4574;22,85714286;30,41643232
Supplier_129;Plant_3;Article_4575;126;126
Supplier_286;Plant_7;Article_4576;1540;2279,416555
Supplier_321;Plant_19;Article_4578;25,5;32,05743852
Supplier_212;Plant_19;Article_4579;135;177,4264069
Supplier_255;Plant_15;Article_4580;3200;3821,791766
Supplier_129;Plant_3;Article_4581;126;126
Supplier_212;Plant_19;Article_4583;120;120
Supplier_321;Plant_19;Article_4584;7,8;13,56194412
Supplier_286;Plant_7;Article_4587;815,75;1143,14044
Supplier_156;Plant_19;Article_4589;24;32,94427191
Supplier_129;Plant_3;Article_4591;126;126
Supplier_321;Plant_19;Article_4592;16,66666667;24,31519594
Supplier_151;Plant_15;Article_4593;2500;2500
Supplier_129;Plant_3;Article_4594;567;656,0954544
Supplier_321;Plant_19;Article_4595;4,8;6,103840481
Supplier_231;Plant_15;Article_4596;60,31578947;72,2277472
Supplier_156;Plant_19;Article_4597;25;35
Supplier_321;Plant_19;Article_4598;7,416666667;12,17363922
Supplier_151;Plant_4;Article_46;280;280
Supplier_321;Plant_19;Article_4601;3,2;4,683239697
Supplier_129;Plant_3;Article_4602;126;126
Supplier_321;Plant_19;Article_4603;23,2;29,92309453
Supplier_151;Plant_15;Article_4604;2111,111111;2892,847071
Supplier_231;Plant_15;Article_4605;54;54
Supplier_156;Plant_19;Article_4607;20;20
Supplier_321;Plant_19;Article_4608;3,727272727;7,602602625
Supplier_151;Plant_15;Article_4609;1780;1780
Supplier_351;Plant_8;Article_461;5;5
Supplier_231;Plant_15;Article_4610;54;54
Supplier_321;Plant_19;Article_4612;13,33333333;28,07556292
Supplier_129;Plant_3;Article_4613;126;126
Supplier_321;Plant_19;Article_4615;13,66666667;22,82520301
Supplier_156;Plant_19;Article_4616;25;35
Supplier_129;Plant_3;Article_4617;126;126
Supplier_231;Plant_15;Article_4618;198;272,3128522
Supplier_321;Plant_19;Article_4619;4;4
Supplier_201;Plant_6;Article_462;34,85714286;46,4224623
Supplier_232;Plant_21;Article_4620;347;347
Supplier_321;Plant_19;Article_4621;5;5
Supplier_239;Plant_10;Article_4624;241,7777778;318,8099056
Supplier_321;Plant_19;Article_4628;14;14
Supplier_128;Plant_11;Article_4629;178,1818182;231,4393401
Supplier_232;Plant_21;Article_4630;188,0588235;280,8586556
Supplier_239;Plant_10;Article_4631;96;96
Supplier_321;Plant_19;Article_4633;2;2
Supplier_232;Plant_21;Article_4634;200,4285714;301,8649587
Supplier_239;Plant_10;Article_4636;50,76923077;73,615338
Supplier_264;Plant_11;Article_4637;184,8333333;254,0127225
Supplier_326;Plant_15;Article_4640;4;4
Supplier_363;Plant_15;Article_4640;12;12
Supplier_321;Plant_19;Article_4641;9,5;10,20710678
Supplier_239;Plant_10;Article_4642;24;24
Supplier_264;Plant_11;Article_4644;179,5833333;251,4069283
Supplier_363;Plant_15;Article_4645;4;4
Supplier_321;Plant_19;Article_4646;8,333333333;11,3883838
Supplier_232;Plant_21;Article_4650;141,8333333;255,7127219
Supplier_239;Plant_10;Article_4651;1113,333333;1254,863433
Supplier_326;Plant_15;Article_4652;24;29,65685425
Supplier_363;Plant_15;Article_4652;32;43,3137085
Supplier_321;Plant_19;Article_4653;5,5;6,207106781
Supplier_232;Plant_21;Article_4657;133,8181818;253,2491813
Supplier_239;Plant_10;Article_4658;198;253,402831
Supplier_326;Plant_15;Article_4660;26;28,82842712
Supplier_363;Plant_15;Article_4660;28;33,65685425
Supplier_321;Plant_19;Article_4661;7,333333333;12,05914896
Supplier_239;Plant_10;Article_4664;1066,666667;1433,272722
Supplier_363;Plant_15;Article_4666;4;4
Supplier_321;Plant_19;Article_4667;14,33333333;23,07022828
Supplier_351;Plant_8;Article_467;9,615384615;15,89416451
Supplier_239;Plant_10;Article_4671;180;180
Supplier_239;Plant_10;Article_4675;536,2962963;720,3562395
Supplier_363;Plant_15;Article_4676;4;4
Supplier_321;Plant_19;Article_4677;11,25;20,67956344
Supplier_239;Plant_10;Article_4682;20;20
Supplier_261;Plant_15;Article_4684;532,5;655,3277927
Supplier_321;Plant_19;Article_4685;13;16,53553391
Supplier_322;Plant_21;Article_4687;218,9090909;357,3933532
Supplier_239;Plant_10;Article_4689;528,8888889;654,5665392
Supplier_214;Plant_19;Article_4691;2,714285714;3,665475445
Supplier_321;Plant_19;Article_4693;13,4;17,43732585
Supplier_214;Plant_19;Article_4695;3,166666667;5,729217479
Supplier_239;Plant_10;Article_4696;88;123,7770876
Supplier_322;Plant_21;Article_4699;20;36,97056275
Supplier_233;Plant_21;Article_47;105;162,4456265
Supplier_201;Plant_6;Article_470;18;23,4053114
Supplier_321;Plant_19;Article_4700;10,4;18,60365772
Supplier_239;Plant_10;Article_4702;666,6666667;814,8868771
Supplier_321;Plant_19;Article_4703;11,75;20,55814017
Supplier_10;Plant_2;Article_4705;11333,33333;15110,79687
Supplier_214;Plant_19;Article_4706;42;42
Supplier_239;Plant_10;Article_4709;126,6666667;154,9509379
Supplier_321;Plant_19;Article_4710;8,6;14,2833089
Supplier_232;Plant_21;Article_4711;401,8666667;606,810515
Supplier_151;Plant_4;Article_4713;56;56
Supplier_239;Plant_10;Article_4715;1053,333333;1263,388271
Supplier_321;Plant_19;Article_4717;13,6;17,69878031
Supplier_214;Plant_19;Article_4718;67,2;93,76313235
Supplier_351;Plant_8;Article_472;5;5
Supplier_239;Plant_10;Article_4721;120;120
Supplier_321;Plant_19;Article_4722;6,75;11,39578662
Supplier_214;Plant_19;Article_4724;42;42
Supplier_232;Plant_21;Article_4725;288,8;554,0147139
Supplier_321;Plant_19;Article_4728;7,333333333;13,36104711
Supplier_322;Plant_21;Article_4729;129;195,3066469
Supplier_201;Plant_6;Article_473;112;135,8513918
Supplier_321;Plant_19;Article_4734;8,5;10,88047614
Supplier_304;Plant_18;Article_4735;826,6666667;1168,426816
Supplier_19;Plant_3;Article_4737;1506,521739;2252,252672
Supplier_321;Plant_19;Article_4739;10,5;14,03553391
Supplier_304;Plant_18;Article_4740;800;1128,96532
Supplier_321;Plant_19;Article_4742;6,75;11,60626743
Supplier_322;Plant_21;Article_4743;36;49,85640646
Supplier_19;Plant_3;Article_4746;1575;2344,189297
Supplier_321;Plant_19;Article_4749;56,8;81,40081299
Supplier_19;Plant_3;Article_4750;1490,666667;2274,486723
Supplier_321;Plant_19;Article_4755;7,25;11,59932945
Supplier_19;Plant_3;Article_4756;1482;2280,102968
Supplier_322;Plant_21;Article_4758;36;49,85640646
Supplier_322;Plant_21;Article_4761;158,4;287,9352376
Supplier_321;Plant_19;Article_4762;23,5;41,11628035
Supplier_321;Plant_19;Article_4766;14,5;22,43725393
Supplier_239;Plant_10;Article_4771;180;180
Supplier_264;Plant_11;Article_4774;184,6153846;234,2583406
Supplier_321;Plant_19;Article_4776;14;21,07106781
Supplier_239;Plant_10;Article_4777;526,6666667;712,9666729
Supplier_351;Plant_7;Article_478;60;60
Supplier_321;Plant_19;Article_4783;28;36,94427191
Supplier_239;Plant_10;Article_4784;180;180
Supplier_321;Plant_19;Article_4787;19,75;30,25
Supplier_239;Plant_10;Article_4789;533,3333333;660,4311152
Supplier_201;Plant_6;Article_479;16;16
Supplier_126;Plant_11;Article_4790;176,7272727;261,0849528
Supplier_321;Plant_19;Article_4794;21;28,07106781
Supplier_321;Plant_19;Article_4796;20,6;31,05466403
Supplier_321;Plant_19;Article_4803;20,4;30,92615789
Supplier_126;Plant_11;Article_4804;171;228,691972
Supplier_299;Plant_11;Article_481;33,20833333;80,30026855
Supplier_321;Plant_19;Article_4810;25,2;30,31859356
Supplier_322;Plant_21;Article_4812;129;195,3066469
Supplier_321;Plant_19;Article_4815;18,2;28,76882207
Supplier_156;Plant_19;Article_4820;33,33333333;56,4273441
Supplier_345;Plant_10;Article_4823;226,1538462;299,7714674
Supplier_151;Plant_15;Article_4824;3850;5239,019438
Supplier_321;Plant_19;Article_4825;4,333333333;7,388383797
Supplier_321;Plant_19;Article_4827;25,2;30,31859356
Supplier_156;Plant_19;Article_4829;165;182,7281052
Supplier_320;Plant_15;Article_4838;18;18
Supplier_151;Plant_15;Article_4839;80;80
Supplier_280;Plant_4;Article_4840;628,5714286;759,5021627
Supplier_276;Plant_19;Article_4841;9;16,57187779
Supplier_276;Plant_19;Article_4845;11,5;18,06832225
Supplier_151;Plant_15;Article_4847;94,66666667;152,4478631
Supplier_351;Plant_7;Article_485;180;180
Supplier_276;Plant_19;Article_4852;10,85714286;15,30793198
Supplier_321;Plant_19;Article_4853;1,666666667;2,244016936
Supplier_232;Plant_19;Article_4856;433,3333333;567,596756
Supplier_301;Plant_10;Article_4857;199,52;290,7144443
Supplier_114;Plant_15;Article_4858;3553,846154;4525,949346
Supplier_151;Plant_15;Article_4859;80;80
Supplier_276;Plant_19;Article_4863;9,333333333;18,57093764
Supplier_276;Plant_19;Article_4864;94,5;138,8230565
Supplier_345;Plant_10;Article_4865;2206,153846;2711,388933
Supplier_321;Plant_19;Article_4867;5;7,828427125
Supplier_276;Plant_19;Article_4868;29,6;46,35367763
Supplier_321;Plant_19;Article_4875;15,8;23,68669766
Supplier_276;Plant_19;Article_4876;32,26666667;50,93469383
Supplier_345;Plant_10;Article_4877;1056,923077;1299,756586
Supplier_214;Plant_18;Article_4878;42;42
Supplier_232;Plant_19;Article_4880;300;300
Supplier_276;Plant_19;Article_4884;11,55555556;17,36742081
Supplier_345;Plant_10;Article_4885;81,6;124,5370683
Supplier_276;Plant_19;Article_4888;10,85714286;16,37766733
Supplier_304;Plant_18;Article_4889;820;1117,626978
Supplier_321;Plant_19;Article_4890;8;14,08276253
Supplier_156;Plant_19;Article_4891;240;240
Supplier_151;Plant_15;Article_4894;421,4;544,0632246
Supplier_321;Plant_19;Article_4896;9;14,56776436
Supplier_276;Plant_19;Article_4898;12,66666667;19,3374987
Supplier_342;Plant_4;Article_490;138,2857143;169,4901096
Supplier_151;Plant_15;Article_4900;436,4444444;524,6361548
Supplier_276;Plant_19;Article_4902;56;80,87468593
Supplier_156;Plant_19;Article_4904;177,5;197,3206242
Supplier_321;Plant_19;Article_4905;2,5;3,790994449
Supplier_276;Plant_19;Article_4906;11,57142857;24,11278872
Supplier_156;Plant_19;Article_4907;167,5;177,8509834
Supplier_321;Plant_19;Article_4908;2;3
Supplier_351;Plant_7;Article_491;40;40
Supplier_276;Plant_19;Article_4915;13,66666667;19,68746396
Supplier_156;Plant_19;Article_4916;57,5;74,19045921
Supplier_321;Plant_19;Article_4917;1,2;1,647213595
Supplier_358;Plant_3;Article_4919;59,23076923;88,88518906
Supplier_264;Plant_11;Article_4921;50;50
Supplier_321;Plant_19;Article_4922;3,5;5,581665999
Supplier_214;Plant_19;Article_4924;3,4;5,59089023
Supplier_212;Plant_19;Article_4925;466,6666667;584,4234782
Supplier_358;Plant_3;Article_4926;27,91666667;43,79094629
Supplier_321;Plant_19;Article_4929;4,2;6,974887385
Supplier_264;Plant_11;Article_4930;167;224,6714834
Supplier_214;Plant_19;Article_4932;3,166666667;4,495826802
Supplier_358;Plant_3;Article_4934;34,23076923;53,65715889
Supplier_212;Plant_19;Article_4935;493,3333333;567,8092802
Supplier_214;Plant_19;Article_4936;5,5;6,724744871
Supplier_264;Plant_11;Article_4938;34;56,3159136
Supplier_321;Plant_19;Article_4939;8,2;11,47108545
Supplier_214;Plant_19;Article_4942;4,2;7,3144823
Supplier_321;Plant_19;Article_4943;4,5;5,207106781
Supplier_358;Plant_3;Article_4944;12,22222222;16,50014854
Supplier_328;Plant_8;Article_4946;58,8;86,62804341
Supplier_214;Plant_19;Article_4948;1,285714286;1,773664322
Supplier_321;Plant_19;Article_4949;10;12
Supplier_299;Plant_11;Article_495;32,91304348;75,16436196
Supplier_342;Plant_18;Article_4950;666,6666667;860,6951667
Supplier_214;Plant_19;Article_4951;42;42
Supplier_283;Plant_15;Article_4952;68,57142857;91,24929695
Supplier_330;Plant_10;Article_4953;1304,727273;1892,995771
Supplier_321;Plant_19;Article_4955;10;11,22474487
Supplier_283;Plant_15;Article_4956;5;5
Supplier_214;Plant_19;Article_4957;58,8;80,09788722
Supplier_214;Plant_19;Article_4958;3,75;5,13873015
Supplier_212;Plant_19;Article_4960;576;908,5537551
Supplier_283;Plant_15;Article_4961;5;5
Supplier_321;Plant_19;Article_4962;10,6;16,14977477
Supplier_192;Plant_18;Article_4964;10;10
Supplier_212;Plant_19;Article_4966;428,4;529,7671544
Supplier_129;Plant_3;Article_4967;126;126
Supplier_214;Plant_19;Article_4969;42;42
Supplier_321;Plant_19;Article_4970;4;6
Supplier_283;Plant_15;Article_4971;7,5;11,27964473
Supplier_264;Plant_11;Article_4972;166,6666667;224,7267192
Supplier_212;Plant_19;Article_4973;381,5;559,4019393
Supplier_358;Plant_3;Article_4975;5;5
Supplier_321;Plant_19;Article_4977;2;2
Supplier_351;Plant_7;Article_498;20;20
Supplier_358;Plant_3;Article_4980;12,94117647;17,63785865
Supplier_232;Plant_19;Article_4981;90;90
Supplier_214;Plant_19;Article_4986;4,2;7,3144823
Supplier_232;Plant_19;Article_4987;90;90
Supplier_214;Plant_19;Article_4989;1,285714286;1,773664322
Supplier_232;Plant_19;Article_4991;90;90
Supplier_321;Plant_19;Article_4993;1,5;2,207106781
Supplier_328;Plant_8;Article_4997;304,9411765;502,989299
Supplier_358;Plant_3;Article_4998;12,63157895;17,15571823
Supplier_321;Plant_19;Article_4999;5;10,65685425
Supplier_151;Plant_15;Article_5000;1404;2135,136102
Supplier_358;Plant_3;Article_5001;10;10
Supplier_232;Plant_19;Article_5002;650;792,407865
Supplier_328;Plant_8;Article_5003;44;71,7908858
Supplier_328;Plant_8;Article_5004;72;72
Supplier_321;Plant_19;Article_5005;3,333333333;7,374785218
Supplier_151;Plant_15;Article_5006;120;120
Supplier_358;Plant_3;Article_5008;30;44,77097892
Supplier_232;Plant_19;Article_5010;90;90
Supplier_151;Plant_15;Article_5012;120;120
Supplier_321;Plant_19;Article_5013;5,666666667;12,09576717
Supplier_358;Plant_3;Article_5016;32,96296296;51,11082039
Supplier_232;Plant_19;Article_5017;90;90
Supplier_299;Plant_11;Article_502;106,0714286;257,5926707
Supplier_321;Plant_19;Article_5020;4,333333333;8,496665332
Supplier_321;Plant_19;Article_5021;55,8;67,18859078
Supplier_232;Plant_19;Article_5023;117;160,4741302
Supplier_151;Plant_15;Article_5024;1417,777778;1611,799541
Supplier_232;Plant_19;Article_5025;103,8461538;137,6441966
Supplier_358;Plant_3;Article_5026;26,08695652;41,38375667
Supplier_321;Plant_19;Article_5027;57,8;69,44903429
Supplier_232;Plant_19;Article_5029;362,3529412;477,9994614
Supplier_255;Plant_15;Article_5030;19444,44444;24837,4925
Supplier_358;Plant_3;Article_5031;26,08695652;41,38375667
Supplier_321;Plant_19;Article_5032;9,2;14,74075807
Supplier_255;Plant_15;Article_5035;6857,142857;9035,961975
Supplier_321;Plant_19;Article_5036;7,4;11,67784993
Supplier_255;Plant_15;Article_5038;2000;2000
Supplier_358;Plant_3;Article_5040;12;16,21637021
Supplier_321;Plant_19;Article_5041;14,8;19,29444101
Supplier_232;Plant_19;Article_5043;183,5294118;265,9900976
Supplier_247;Plant_15;Article_5045;1782,352941;2479,656044
Supplier_393;Plant_15;Article_5045;1546,875;1696,539804
Supplier_321;Plant_19;Article_5046;8,666666667;16,03778146
Supplier_232;Plant_19;Article_5047;104;152,1426452
Supplier_321;Plant_19;Article_5049;5,5;8,915650255
Supplier_232;Plant_19;Article_5050;349,1764706;473,657511
Supplier_321;Plant_19;Article_5052;6,333333333;9,845217918
Supplier_247;Plant_15;Article_5053;1777,941176;2463,670849
Supplier_393;Plant_15;Article_5053;1546,875;1706,918242
Supplier_232;Plant_19;Article_5054;169,7647059;248,9034522
Supplier_255;Plant_15;Article_5055;2250;2957,106781
Supplier_321;Plant_19;Article_5056;6,6;10,63732585
Supplier_249;Plant_11;Article_5057;170,1538462;215,9556768
Supplier_10;Plant_2;Article_5058;6114,461538;7703,026708
Supplier_321;Plant_19;Article_5059;8;10,44948974
Supplier_264;Plant_11;Article_5061;348,5;439,6666805
Supplier_156;Plant_19;Article_5062;22,5;29,57106781
Supplier_10;Plant_2;Article_5063;5760;7514,674124
Supplier_321;Plant_19;Article_5064;8,8;12,6340579
Supplier_156;Plant_19;Article_5065;22,85714286;30,41643232
Supplier_321;Plant_19;Article_5066;8;11,67423461
Supplier_264;Plant_11;Article_5067;54,5;65,17707825
Supplier_358;Plant_3;Article_5068;13,07692308;17,88076769
Supplier_351;Plant_7;Article_507;40;40
Supplier_330;Plant_10;Article_5070;1115,5;1543,607951
Supplier_321;Plant_19;Article_5071;7,5;8,207106781
Supplier_330;Plant_10;Article_5072;40,25;59,56826258
Supplier_255;Plant_15;Article_5076;10000;10000
Supplier_321;Plant_19;Article_5078;55,2;66,84903429
Supplier_255;Plant_15;Article_5079;21428,57143;26773,79627
Supplier_342;Plant_4;Article_508;481,5238095;599,197774
Supplier_321;Plant_19;Article_5080;57,8;69,44903429
Supplier_249;Plant_11;Article_5081;195,2307692;264,3552389
Supplier_312;Plant_4;Article_5082;60,42857143;78,73547879
Supplier_321;Plant_19;Article_5083;52,4;66,84991349
Supplier_156;Plant_19;Article_5085;76,92307692;106,1875649
Supplier_156;Plant_19;Article_5086;78,33333333;105,9124207
Supplier_321;Plant_19;Article_5088;52,4;66,84991349
Supplier_156;Plant_19;Article_5089;171,4285714;241,9057519
Supplier_255;Plant_15;Article_5092;40000;40000
Supplier_321;Plant_19;Article_5093;14,25;22,05491298
Supplier_156;Plant_19;Article_5094;176,25;260,2242024
Supplier_321;Plant_19;Article_5098;13,25;21,90544145
Supplier_156;Plant_19;Article_5099;334,7857143;404,4819547
Supplier_201;Plant_6;Article_510;37,71428571;49,41061988
Supplier_312;Plant_4;Article_5100;192,5357143;286,0452631
Supplier_343;Plant_2;Article_5101;31500;34428,31009
Supplier_255;Plant_15;Article_5102;2400;3153,937035
Supplier_321;Plant_19;Article_5104;50,4;61,16104084
Supplier_271;Plant_4;Article_5106;661,0714286;871,8958998
Supplier_156;Plant_19;Article_5107;36,66666667;44,83163248
Supplier_299;Plant_11;Article_511;80,11764706;212,317251
Supplier_156;Plant_19;Article_5112;94,66666667;150,4553837
Supplier_321;Plant_19;Article_5114;51,6;65,61071019
Supplier_156;Plant_19;Article_5116;89,33333333;142,1763173
Supplier_255;Plant_15;Article_5118;2500;2500
Supplier_271;Plant_4;Article_5119;14;20,99205899
Supplier_321;Plant_19;Article_5120;17,66666667;23,77676759
Supplier_321;Plant_19;Article_5122;14,75;22,68200269
Supplier_271;Plant_4;Article_5124;653,2142857;859,3435794
Supplier_115;Plant_10;Article_5126;1368;1826,911756
Supplier_321;Plant_19;Article_5127;29,4;39,71018914
Supplier_321;Plant_19;Article_5131;66,6;87,07681616
